user_pseudo_id,churned,xgb_churn_prob,lr_churn_prob,days_since_last_visit,total_sessions,total_orders,total_revenue,avg_order_value,avg_scroll_depth,intent_level_score,dropoff_reason_score,favorite_device,favorite_source,churn_risk_tier
uid_ef5f2ddf,1,0.9990796,0.964937912412588,63,3,0.0,0.0,0.0,0.541,3,4,mobile,direct,High Risk
uid_ef64b454,0,0.09778166,0.10949554569392313,14,1,0.0,0.0,0.0,0.39,4,4,mobile,referral,Low Risk
uid_ef66a2f6,1,0.99914277,0.9975277325642466,111,1,0.0,0.0,0.0,0.46,5,3,mobile,email,High Risk
uid_ef6b8277,1,0.99917704,0.9942076161549982,88,3,0.0,0.0,0.0,0.45999999999999996,5,5,desktop,email,High Risk
uid_ef6bf4ad,1,0.9991696,0.99971142315876,127,2,0.0,0.0,0.0,0.365,2,1,mobile,google,High Risk
uid_ef72384d,1,0.07129474,0.05141874171468578,5,1,0.0,0.0,0.0,0.35,4,5,desktop,direct,Low Risk
uid_ef8423b8,1,0.99912363,0.9999233422011976,147,2,0.0,0.0,0.0,0.415,2,1,mobile,instagram,High Risk
uid_ef8a273b,1,0.4067118,0.4510118959285322,28,2,0.0,0.0,0.0,0.5499999999999999,4,4,desktop,google,Medium Risk
uid_ef8c68db,1,0.9989869,0.9968017457688352,113,1,0.0,0.0,0.0,0.17,1,2,mobile,tiktok,High Risk
uid_ef903e81,1,0.2842872,0.4726925805135499,40,1,0.0,0.0,0.0,0.33999999999999997,2,2,mobile,instagram,Low Risk
uid_ef94eb82,0,0.27739185,0.41167475315754926,32,1,0.0,0.0,0.0,0.53,5,3,desktop,direct,Low Risk
uid_ef9876e8,1,0.9989949,0.9999837710801335,165,2,0.0,0.0,0.0,0.24,2,2,mobile,instagram,High Risk
uid_ef9bc4f2,0,0.18627712,0.2546725808004438,13,3,2.0,89.97,44.985,0.52,4,5,desktop,google,Low Risk
uid_efaf69f9,1,0.99912196,0.9993554079222361,105,4,0.0,0.0,0.0,0.3814285714285714,2,2,mobile,instagram,High Risk
uid_efb017e3,1,0.26151958,0.24186336224979058,18,2,0.0,0.0,0.0,0.584,4,4,mobile,google,Low Risk
uid_efb190dd,1,0.9991435,0.9846894256825616,67,4,0.0,0.0,0.0,0.374,2,5,mobile,instagram,High Risk
uid_efb1b650,1,0.998938,0.9990348176507743,109,3,0.0,0.0,0.0,0.4714285714285714,4,4,mobile,google,High Risk
uid_efb5005e,1,0.99885786,0.9858959146573747,75,3,0.0,0.0,0.0,0.47666666666666674,2,2,mobile,direct,High Risk
uid_efc61092,1,0.27833828,0.34110845160380165,23,2,0.0,0.0,0.0,0.4985714285714286,4,4,mobile,google,Low Risk
uid_efc80116,1,0.99889106,0.9999633016646133,160,2,0.0,0.0,0.0,0.48,2,2,mobile,instagram,High Risk
uid_efcef8b7,1,0.48262638,0.5634301065665206,35,2,0.0,0.0,0.0,0.538,5,5,desktop,email,Medium Risk
uid_efd0bf77,1,0.4100895,0.5592506859960195,17,4,0.0,0.0,0.0,0.36166666666666664,2,5,desktop,instagram,Medium Risk
uid_efd2c428,0,0.21953803,0.20396530786797834,8,3,0.0,0.0,0.0,0.386,4,4,desktop,email,Low Risk
uid_efd38e51,1,0.9990121,0.9931680262259593,94,2,0.0,0.0,0.0,0.54,4,4,mobile,referral,High Risk
uid_efd3d003,1,0.99915206,0.9165979939520496,53,3,1.0,24.99,24.99,0.37124999999999997,4,4,desktop,email,High Risk
uid_efdae683,0,0.0867669,0.08193992982691119,8,1,0.0,0.0,0.0,0.33666666666666667,5,3,mobile,direct,Low Risk
uid_efde934f,1,0.99919647,0.9456246956973271,58,3,0.0,0.0,0.0,0.215,4,4,mobile,referral,High Risk
uid_efe4f2b4,0,0.06608329,0.06448196048177032,16,1,1.0,24.99,24.99,0.5,4,4,desktop,google,Low Risk
uid_efe76297,1,0.9987369,0.9999866164033883,176,1,0.0,0.0,0.0,0.47,2,1,tablet,instagram,High Risk
uid_eff7ba52,0,0.2727644,0.3080912910350823,21,2,0.0,0.0,0.0,0.4566666666666667,4,4,mobile,google,Low Risk
uid_effba119,1,0.99921334,0.824304745220405,52,2,0.0,0.0,0.0,0.5,5,3,mobile,email,High Risk
uid_f00b1542,1,0.4555118,0.5681691594134152,24,3,0.0,0.0,0.0,0.5,4,2,mobile,google,Medium Risk
uid_f00c86e0,0,0.13963369,0.15647255593461493,21,1,0.0,0.0,0.0,0.46499999999999997,4,4,mobile,referral,Low Risk
uid_f00e93fe,1,0.9988035,0.9993358790488411,103,4,0.0,0.0,0.0,0.4760000000000001,2,2,desktop,instagram,High Risk
uid_f00f234b,1,0.9862554,0.8844585338606915,37,5,0.0,0.0,0.0,0.49466666666666664,4,4,mobile,referral,High Risk
uid_f0138489,1,0.9989298,0.9683122782321198,61,3,0.0,0.0,0.0,0.5549999999999999,2,5,desktop,instagram,High Risk
uid_f019e0e8,1,0.99924755,0.9941939833380937,73,4,0.0,0.0,0.0,0.4942857142857143,5,5,desktop,direct,High Risk
uid_f01acfa6,1,0.9990754,0.9829126989969507,65,4,0.0,0.0,0.0,0.4342857142857143,2,2,mobile,email,High Risk
uid_f01bd178,1,0.9989636,0.9998073672652369,143,1,0.0,0.0,0.0,0.33999999999999997,4,5,mobile,google,High Risk
uid_f01bff7a,1,0.9986027,0.9916516577494826,100,1,0.0,0.0,0.0,0.3933333333333333,5,5,mobile,direct,High Risk
uid_f02418c6,1,0.22001877,0.26345917595896917,13,3,0.0,0.0,0.0,0.44800000000000006,2,5,mobile,instagram,Low Risk
uid_f032e90e,0,0.3074059,0.3491794462675422,24,2,0.0,0.0,0.0,0.22,2,1,mobile,instagram,Low Risk
uid_f0393995,1,0.99859756,0.9999559353476315,166,1,1.0,71.97,71.97,0.605,5,5,desktop,direct,High Risk
uid_f03bc7ca,0,0.07527454,0.04327420178797169,6,1,0.0,0.0,0.0,0.6599999999999999,1,1,mobile,instagram,Low Risk
uid_f03e0429,0,0.15195274,0.20932404276661976,23,1,0.0,0.0,0.0,0.44999999999999996,4,4,tablet,google,Low Risk
uid_f049f78e,1,0.9990676,0.987454758420448,90,2,0.0,0.0,0.0,0.215,2,2,mobile,instagram,High Risk
uid_f04cad44,1,0.99878365,0.9999765099329962,168,1,0.0,0.0,0.0,0.2966666666666667,5,3,mobile,email,High Risk
uid_f05358e9,1,0.17624661,0.23328075598300693,25,1,0.0,0.0,0.0,0.635,5,3,mobile,email,Low Risk
uid_f058ee54,1,0.32769504,0.18348287084893272,1,3,0.0,0.0,0.0,0.4683333333333333,5,5,desktop,direct,Low Risk
uid_f05bbddd,1,0.74688804,0.8050072028882186,31,4,0.0,0.0,0.0,0.6085714285714285,4,5,mobile,google,High Risk
uid_f063ae44,1,0.9991394,0.9774729156257387,84,2,1.0,49.98,49.98,0.454,4,5,mobile,google,High Risk
uid_f064c0e5,0,0.10998921,0.0507321320005734,6,1,0.0,0.0,0.0,0.31,2,2,mobile,instagram,Low Risk
uid_f0689be6,1,0.9990239,0.9948487736035136,103,1,0.0,0.0,0.0,0.12,2,2,desktop,instagram,High Risk
uid_f069678f,0,0.2537578,0.4328133786357335,16,3,0.0,0.0,0.0,0.4066666666666667,4,5,desktop,google,Low Risk
uid_f06b5273,1,0.99913305,0.9999819519805698,169,1,0.0,0.0,0.0,0.26,5,2,desktop,email,High Risk
uid_f06ceea5,1,0.65001106,0.7735120518666687,39,3,0.0,0.0,0.0,0.5066666666666667,5,5,desktop,direct,Medium Risk
uid_f06f391e,1,0.31140542,0.4347106021548977,21,3,0.0,0.0,0.0,0.4857142857142857,3,4,mobile,direct,Low Risk
uid_f070836a,1,0.9991066,0.861708441931894,51,2,0.0,0.0,0.0,0.48750000000000004,4,3,desktop,google,High Risk
uid_f0757878,1,0.97024137,0.8221528502687453,5,5,1.0,85.98,85.98,0.4083333333333334,5,5,mobile,email,High Risk
uid_f07b2e00,0,0.22325489,0.2605786831421267,7,3,0.0,0.0,0.0,0.5583333333333332,4,4,tablet,google,Low Risk
uid_f08f7ea3,1,0.9992167,0.9986325153883386,102,3,0.0,0.0,0.0,0.454,5,4,mobile,email,High Risk
uid_f0917137,1,0.99906486,0.9836035543039866,68,4,0.0,0.0,0.0,0.42625,5,3,mobile,email,High Risk
uid_f097a8bc,1,0.99862564,0.9982764249288789,116,1,0.0,0.0,0.0,0.48,2,0,mobile,instagram,High Risk
uid_f09de870,1,0.99885464,0.940748284142103,55,3,0.0,0.0,0.0,0.5890000000000001,4,4,desktop,referral,High Risk
uid_f0a2aafc,0,0.11005997,0.0429915062631631,0,1,0.0,0.0,0.0,0.225,5,3,desktop,email,Low Risk
uid_f0aaa2b5,1,0.99930847,0.9983049744401478,107,2,0.0,0.0,0.0,0.6675,5,5,mobile,direct,High Risk
uid_f0aae266,1,0.9991297,0.9952792059409684,92,3,1.0,65.97,65.97,0.42400000000000004,4,5,mobile,google,High Risk
uid_f0ac4964,1,0.63737714,0.6409925760210692,24,4,1.0,65.97,65.97,0.40499999999999997,5,5,desktop,email,Medium Risk
uid_f0ad8ec8,0,0.3265156,0.5112610142845071,31,2,0.0,0.0,0.0,0.3375,3,1,desktop,google,Low Risk
uid_f0b36db8,1,0.13353486,0.21419426110134718,24,1,0.0,0.0,0.0,0.58,4,4,mobile,referral,Low Risk
uid_f0b3eef7,0,0.3429384,0.32397467716551354,9,4,0.0,0.0,0.0,0.5936363636363636,4,4,mobile,google,Low Risk
uid_f0c61350,1,0.99913067,0.9630008365865266,61,3,0.0,0.0,0.0,0.4666666666666666,5,5,mobile,email,High Risk
uid_f0da5ffa,1,0.99899846,0.7092333140914603,51,1,0.0,0.0,0.0,0.4,2,0,mobile,instagram,High Risk
uid_f0de2277,0,0.2985692,0.5457208038727541,24,3,0.0,0.0,0.0,0.3557142857142857,5,5,desktop,email,Low Risk
uid_f0e3ecd4,1,0.98415124,0.7862989845951202,20,5,0.0,0.0,0.0,0.45499999999999996,5,3,mobile,direct,High Risk
uid_f0eb8636,0,0.12632824,0.1365936949537559,17,1,0.0,0.0,0.0,0.49,2,0,mobile,instagram,Low Risk
uid_f0ee6ab1,1,0.9989644,0.9982837293309645,119,1,0.0,0.0,0.0,0.15,1,0,desktop,instagram,High Risk
uid_f0f4839a,1,0.34197682,0.440420733746015,38,1,0.0,0.0,0.0,0.615,2,2,tablet,instagram,Low Risk
uid_f0fe331d,1,0.16059618,0.07780945885168926,5,2,0.0,0.0,0.0,0.3875,4,5,mobile,google,Low Risk
uid_f10ae732,1,0.9990103,0.9969066482681178,89,3,1.0,22.99,22.99,0.618,5,5,desktop,direct,High Risk
uid_f10c5872,1,0.27719876,0.3115997882035461,12,4,0.0,0.0,0.0,0.41000000000000003,2,2,mobile,instagram,Low Risk
uid_f10d828a,1,0.9987872,0.997106712954247,109,1,0.0,0.0,0.0,0.47,5,5,mobile,direct,High Risk
uid_f1120af6,0,0.1504574,0.12816884017038505,18,1,0.0,0.0,0.0,0.35,2,2,tablet,instagram,Low Risk
uid_f112cdd2,1,0.99921227,0.9997407341745482,124,3,0.0,0.0,0.0,0.385,2,1,mobile,direct,High Risk
uid_f1143264,1,0.9990345,0.8235659142128445,59,1,0.0,0.0,0.0,0.685,4,4,mobile,referral,High Risk
uid_f12a0693,1,0.13129848,0.19084109979654423,22,1,0.0,0.0,0.0,0.4633333333333333,2,2,desktop,instagram,Low Risk
uid_f12a761b,1,0.4475299,0.47963081530713825,28,2,0.0,0.0,0.0,0.3975,5,3,desktop,direct,Medium Risk
uid_f12accdd,1,0.99892515,0.7559940501045996,55,1,0.0,0.0,0.0,0.44999999999999996,2,2,mobile,instagram,High Risk
uid_f12b5bbf,1,0.99877065,0.9891386383471082,99,1,0.0,0.0,0.0,0.23500000000000001,2,1,mobile,instagram,High Risk
uid_f13b6313,1,0.9991509,0.8671144248447117,48,3,0.0,0.0,0.0,0.39,2,1,mobile,referral,High Risk
uid_f13bc82e,1,0.9994721,0.9848896301156034,64,5,0.0,0.0,0.0,0.409,5,4,mobile,email,High Risk
uid_f13f20ff,1,0.9989184,0.9525032363988205,80,1,0.0,0.0,0.0,0.37,1,2,mobile,instagram,High Risk
uid_f13fe2d6,1,0.9635725,0.6082090789031048,45,1,0.0,0.0,0.0,0.38,3,1,mobile,direct,High Risk
uid_f141eed1,1,0.10294334,0.04832096742478567,4,1,0.0,0.0,0.0,0.255,4,4,tablet,google,Low Risk
uid_f142a12f,1,0.999129,0.8450473414104287,53,2,0.0,0.0,0.0,0.3133333333333333,3,4,mobile,direct,High Risk
uid_f1477be0,0,0.10201908,0.0606487965955265,7,1,0.0,0.0,0.0,0.17,4,5,mobile,google,Low Risk
uid_f14ca673,0,0.18726292,0.3283352916817296,31,1,0.0,0.0,0.0,0.59,4,4,mobile,google,Low Risk
uid_f15e42f4,1,0.999038,0.9954400117283857,105,1,0.0,0.0,0.0,0.405,2,2,mobile,instagram,High Risk
uid_f163cf16,0,0.2891103,0.17242795264093333,4,3,2.0,63.980000000000004,31.990000000000002,0.5820000000000001,5,5,mobile,direct,Low Risk
uid_f174c9d7,1,0.9990602,0.9934626319686186,88,3,1.0,128.97,128.97,0.41500000000000004,5,5,desktop,email,High Risk
uid_f176976a,1,0.9991381,0.9997601975534959,131,2,0.0,0.0,0.0,0.45999999999999996,4,4,mobile,google,High Risk
uid_f17fa98a,1,0.9487119,0.34050071801792187,2,5,0.0,0.0,0.0,0.45166666666666666,1,2,desktop,instagram,High Risk
uid_f191385a,1,0.19994949,0.27251660864648236,27,1,0.0,0.0,0.0,0.5,4,4,desktop,google,Low Risk
uid_f192fac6,0,0.2232935,0.22818109483858326,17,2,0.0,0.0,0.0,0.655,5,5,mobile,email,Low Risk
uid_f19677d2,0,0.07665605,0.04506617825810843,3,1,0.0,0.0,0.0,0.58,2,1,mobile,instagram,Low Risk
uid_f19f6a74,1,0.9991387,0.9996452865347968,125,3,0.0,0.0,0.0,0.3133333333333333,2,2,mobile,instagram,High Risk
uid_f1a79107,1,0.99871266,0.9171819712583361,69,1,0.0,0.0,0.0,0.63,2,0,mobile,instagram,High Risk
uid_f1b2e032,0,0.34960628,0.5759115591989841,30,3,0.0,0.0,0.0,0.3966666666666667,5,5,mobile,email,Low Risk
uid_f1b506a2,1,0.9349543,0.9151180960300384,43,4,0.0,0.0,0.0,0.503,5,3,tablet,direct,High Risk
uid_f1b7bd23,1,0.9987625,0.9993858785387888,134,1,0.0,0.0,0.0,0.36,4,4,mobile,referral,High Risk
uid_f1cc3bb7,0,0.29002795,0.1977244553350161,6,3,0.0,0.0,0.0,0.41777777777777775,5,5,mobile,direct,Low Risk
uid_f1ce7527,1,0.24085033,0.20945279097724726,8,3,0.0,0.0,0.0,0.42857142857142855,2,5,mobile,instagram,Low Risk
uid_f1d7bcf9,1,0.9991524,0.8809935156244805,54,2,0.0,0.0,0.0,0.6588888888888889,4,4,desktop,google,High Risk
uid_f1dc0356,1,0.45131075,0.4872369102896654,40,1,0.0,0.0,0.0,0.41,2,2,desktop,instagram,Medium Risk
uid_f1ef23dd,1,0.99873596,0.7906742272986313,61,1,0.0,0.0,0.0,0.44,2,1,mobile,instagram,High Risk
uid_f1f4e201,1,0.9989083,0.9786753410057057,86,1,0.0,0.0,0.0,0.33,4,4,desktop,referral,High Risk
uid_f1f5ce03,1,0.99925476,0.9925704835040859,82,3,0.0,0.0,0.0,0.374,5,5,mobile,email,High Risk
uid_f1f6d332,1,0.9987482,0.999607220711098,130,2,0.0,0.0,0.0,0.4733333333333334,4,4,tablet,email,High Risk
uid_f1fcb28b,1,0.50776005,0.7582459876663845,34,3,0.0,0.0,0.0,0.4275,4,5,desktop,direct,Medium Risk
uid_f1ff7738,1,0.20937628,0.19036659554424323,15,2,0.0,0.0,0.0,0.37833333333333335,4,4,mobile,email,Low Risk
uid_f20119b8,1,0.9989028,0.9996894646929004,138,1,0.0,0.0,0.0,0.36,4,4,mobile,google,High Risk
uid_f2020841,1,0.12456409,0.034152949170335276,1,1,0.0,0.0,0.0,0.26,2,2,mobile,instagram,Low Risk
uid_f20a9a80,1,0.9987558,0.9942450358260444,102,1,0.0,0.0,0.0,0.35,4,5,mobile,referral,High Risk
uid_f20cf790,1,0.9987029,0.7006431417832472,47,2,1.0,85.98,85.98,0.5925,4,5,desktop,google,High Risk
uid_f20d25ba,1,0.23058742,0.1739923931849979,10,2,0.0,0.0,0.0,0.585,4,5,desktop,google,Low Risk
uid_f21420bf,0,0.104677275,0.09692620269195414,13,1,0.0,0.0,0.0,0.57,4,4,mobile,google,Low Risk
uid_f217e06f,1,0.9991684,0.9997953741987282,132,2,0.0,0.0,0.0,0.3375,4,5,tablet,google,High Risk
uid_f21cf74f,1,0.080451444,0.038604797744093554,5,1,0.0,0.0,0.0,0.38,1,2,mobile,tiktok,Low Risk
uid_f21e29e7,0,0.08143704,0.032065128211998105,3,1,0.0,0.0,0.0,0.5700000000000001,2,0,mobile,instagram,Low Risk
uid_f21ef294,1,0.9990596,0.5639097770393161,47,1,0.0,0.0,0.0,0.27,1,2,tablet,instagram,High Risk
uid_f21f074b,1,0.94803673,0.6376794681786365,44,1,0.0,0.0,0.0,0.35,4,2,tablet,google,High Risk
uid_f22c94a5,1,0.6417345,0.7602358196076539,38,3,0.0,0.0,0.0,0.33199999999999996,5,5,desktop,direct,Medium Risk
uid_f234cd1e,1,0.315227,0.3656838127645025,14,3,0.0,0.0,0.0,0.5750000000000001,2,4,mobile,direct,Low Risk
uid_f23701cf,1,0.70857847,0.6933749111279335,19,4,0.0,0.0,0.0,0.37999999999999995,4,4,desktop,google,High Risk
uid_f23734db,1,0.9988889,0.9999545892841536,160,1,0.0,0.0,0.0,0.2,2,1,mobile,tiktok,High Risk
uid_f23b666b,1,0.9991737,0.9999790846897287,162,2,0.0,0.0,0.0,0.3133333333333333,2,0,mobile,google,High Risk
uid_f23d886d,1,0.99951637,0.9982758006775627,84,5,0.0,0.0,0.0,0.22599999999999998,2,2,mobile,tiktok,High Risk
uid_f244b5cf,1,0.9989838,0.9877476554146173,94,1,0.0,0.0,0.0,0.19,2,1,mobile,instagram,High Risk
uid_f244fcb7,0,0.15194836,0.1280861404222852,9,2,0.0,0.0,0.0,0.2866666666666667,4,4,mobile,referral,Low Risk
uid_f24e5a90,1,0.3814251,0.5427927431949481,24,3,0.0,0.0,0.0,0.4033333333333333,5,1,desktop,email,Low Risk
uid_f2574316,0,0.09403546,0.1187231815435986,11,1,0.0,0.0,0.0,0.656,4,4,mobile,google,Low Risk
uid_f25a24a3,1,0.9991516,0.9663991447331434,75,2,0.0,0.0,0.0,0.33,2,1,mobile,instagram,High Risk
uid_f25d92ea,1,0.9992428,0.999873097534124,131,3,0.0,0.0,0.0,0.32199999999999995,5,3,desktop,direct,High Risk
uid_f25f1c09,1,0.9989814,0.9778145178178346,79,2,0.0,0.0,0.0,0.3566666666666667,3,5,desktop,google,High Risk
uid_f271e84f,1,0.9990677,0.9999383022870452,156,1,0.0,0.0,0.0,0.4,4,5,desktop,google,High Risk
uid_f2743cfb,1,0.9989994,0.9983654478500594,101,3,1.0,65.97,65.97,0.5666666666666668,5,5,tablet,direct,High Risk
uid_f27fe28d,0,0.18839094,0.3277283616174928,33,1,0.0,0.0,0.0,0.6,2,2,desktop,instagram,Low Risk
uid_f287ba7d,1,0.9739715,0.9188204510095662,32,5,0.0,0.0,0.0,0.38,2,1,mobile,instagram,High Risk
uid_f28b7197,1,0.99917835,0.9750705974924597,76,2,0.0,0.0,0.0,0.25,2,2,tablet,instagram,High Risk
uid_f291441e,0,0.59671783,0.5741180724810016,19,4,1.0,42.99,42.99,0.3757142857142857,4,5,mobile,google,Medium Risk
uid_f291a8a5,1,0.99892825,0.9664238520938623,82,1,0.0,0.0,0.0,0.395,2,1,mobile,instagram,High Risk
uid_f298fcdd,1,0.99889,0.9999656434879232,160,1,0.0,0.0,0.0,0.6,5,4,desktop,email,High Risk
uid_f29a821a,0,0.08654056,0.058967123369098304,11,1,0.0,0.0,0.0,0.385,2,2,desktop,instagram,Low Risk
uid_f29e3373,1,0.37073043,0.46510060034312184,29,2,0.0,0.0,0.0,0.24000000000000002,4,4,mobile,google,Low Risk
uid_f2a7904a,1,0.44365954,0.5507985466730128,34,2,0.0,0.0,0.0,0.175,2,2,mobile,tiktok,Medium Risk
uid_f2ac2e91,1,0.9991074,0.993850040731656,82,3,0.0,0.0,0.0,0.5325,5,5,mobile,direct,High Risk
uid_f2b03070,1,0.9991272,0.9980222094669902,102,3,0.0,0.0,0.0,0.35571428571428576,4,1,desktop,google,High Risk
uid_f2c3eac6,1,0.99871933,0.9058719694677112,71,1,0.0,0.0,0.0,0.29,4,4,mobile,google,High Risk
uid_f2e16f97,1,0.44114783,0.3121146128290273,9,4,0.0,0.0,0.0,0.38999999999999996,5,5,tablet,email,Medium Risk
uid_f2e853aa,1,0.999164,0.9750511796725321,74,2,0.0,0.0,0.0,0.21000000000000002,2,1,mobile,google,High Risk
uid_f2eb7c67,1,0.9989768,0.9585356284736621,82,1,0.0,0.0,0.0,0.23,1,2,mobile,instagram,High Risk
uid_f2f3fc3b,0,0.11662024,0.050348701563193037,0,2,0.0,0.0,0.0,0.38999999999999996,4,5,mobile,google,Low Risk
uid_f306ecf3,0,0.053766847,0.15296394577120576,8,1,1.0,21.99,21.99,0.45,4,4,desktop,google,Low Risk
uid_f307ce37,1,0.7566242,0.7322049204583662,42,2,0.0,0.0,0.0,0.5425,4,5,desktop,google,High Risk
uid_f3113a4e,1,0.17151847,0.18670605124995063,15,2,0.0,0.0,0.0,0.5883333333333333,5,4,desktop,email,Low Risk
uid_f31a4ce1,1,0.9561149,0.7647798859642924,44,3,1.0,49.98,49.98,0.5557142857142857,4,5,desktop,google,High Risk
uid_f31a6cb8,1,0.17619953,0.20022571100144082,23,1,0.0,0.0,0.0,0.18,2,0,desktop,instagram,Low Risk
uid_f3239177,1,0.9990534,0.8061503726311681,50,2,0.0,0.0,0.0,0.45499999999999996,2,2,mobile,tiktok,High Risk
uid_f32689df,1,0.81961244,0.8147076502450531,43,3,0.0,0.0,0.0,0.46699999999999997,5,4,tablet,email,High Risk
uid_f327453a,0,0.10411205,0.04544925978408556,3,1,0.0,0.0,0.0,0.46,5,5,mobile,email,Low Risk
uid_f328cab1,1,0.99906474,0.9996961137117506,129,2,0.0,0.0,0.0,0.46499999999999997,4,5,mobile,instagram,High Risk
uid_f339585c,1,0.29973623,0.42383944668339624,26,2,0.0,0.0,0.0,0.4,4,5,mobile,google,Low Risk
uid_f3396580,1,0.08415504,0.0312534711352724,0,1,0.0,0.0,0.0,0.58,2,2,mobile,instagram,Low Risk
uid_f33a11f3,0,0.10309312,0.04921047951699291,5,1,0.0,0.0,0.0,0.22,2,0,mobile,google,Low Risk
uid_f33ac266,1,0.99922013,0.998213961853464,108,2,0.0,0.0,0.0,0.43333333333333335,2,1,mobile,tiktok,High Risk
uid_f33e2514,1,0.99935466,0.9950932429558836,78,4,0.0,0.0,0.0,0.4666666666666667,5,5,mobile,email,High Risk
uid_f350d4f9,1,0.99909604,0.8944243871403667,59,2,0.0,0.0,0.0,0.572,4,4,desktop,direct,High Risk
uid_f3531644,1,0.10330252,0.04428515643314911,7,1,0.0,0.0,0.0,0.21,5,5,desktop,email,Low Risk
uid_f3543e7c,1,0.9991059,0.9878413258270751,86,2,0.0,0.0,0.0,0.352,2,2,mobile,instagram,High Risk
uid_f358b085,1,0.999218,0.9938208889556867,91,2,0.0,0.0,0.0,0.325,4,1,mobile,referral,High Risk
uid_f364f6b5,1,0.91897273,0.5999360684298376,44,1,0.0,0.0,0.0,0.48,5,4,desktop,email,High Risk
uid_f376360f,1,0.99920815,0.9999043235375075,140,2,0.0,0.0,0.0,0.4425,5,5,desktop,direct,High Risk
uid_f377671a,0,0.123282894,0.1427455953424539,19,1,0.0,0.0,0.0,0.45,2,2,desktop,instagram,Low Risk
uid_f3855d30,1,0.9986218,0.594740777443758,47,1,0.0,0.0,0.0,0.43,5,5,mobile,direct,High Risk
uid_f38ee685,0,0.12370993,0.1174126151484346,17,1,0.0,0.0,0.0,0.3,2,2,mobile,instagram,Low Risk
uid_f39208c4,1,0.97573733,0.5279932093852867,9,5,0.0,0.0,0.0,0.3933333333333333,2,2,tablet,tiktok,High Risk
uid_f3959db6,1,0.99893504,0.9952070013727374,97,2,0.0,0.0,0.0,0.5542857142857143,5,4,mobile,email,High Risk
uid_f3a56a96,1,0.99896586,0.9770318468228191,86,1,0.0,0.0,0.0,0.43,5,5,mobile,email,High Risk
uid_f3a8a449,1,0.99895823,0.7776763528200122,48,2,0.0,0.0,0.0,0.568,4,4,mobile,google,High Risk
uid_f3a8d2ef,1,0.99919564,0.9986651294292267,109,2,0.0,0.0,0.0,0.5275,4,4,mobile,google,High Risk
uid_f3b6b24e,1,0.99890304,0.9999633106173903,163,1,0.0,0.0,0.0,0.38,2,1,mobile,instagram,High Risk
uid_f3bb6533,0,0.4116659,0.515448297289747,41,1,0.0,0.0,0.0,0.215,4,4,mobile,referral,Medium Risk
uid_f3be406b,0,0.2606966,0.3473821000492201,14,3,0.0,0.0,0.0,0.404,4,5,desktop,google,Low Risk
uid_f3c69da4,1,0.20835994,0.3153510164013043,30,1,0.0,0.0,0.0,0.41,4,4,tablet,google,Low Risk
uid_f3d4071c,1,0.99909496,0.997240071836286,103,2,0.0,0.0,0.0,0.33999999999999997,4,5,mobile,google,High Risk
uid_f3d4cf65,1,0.9986357,0.9149148858246459,63,1,0.0,0.0,0.0,0.7066666666666667,5,4,desktop,direct,High Risk
uid_f3d5f948,1,0.3240661,0.5262360618637126,30,2,0.0,0.0,0.0,0.49,5,4,mobile,email,Low Risk
uid_f3d75afd,0,0.29717502,0.5080031411020447,19,4,0.0,0.0,0.0,0.4283333333333334,2,2,desktop,instagram,Low Risk
uid_f3e122ea,1,0.27192247,0.30954260082999774,21,2,0.0,0.0,0.0,0.245,4,4,desktop,referral,Low Risk
uid_f3e2cedb,1,0.99892056,0.9999782806800583,170,1,0.0,0.0,0.0,0.5249999999999999,5,5,mobile,email,High Risk
uid_f3e62745,0,0.1184767,0.22960267384763444,29,1,0.0,0.0,0.0,0.42,1,1,mobile,instagram,Low Risk
uid_f3e854c7,1,0.59299314,0.6533170773521731,42,2,0.0,0.0,0.0,0.19333333333333333,1,1,mobile,tiktok,Medium Risk
uid_f3e9019a,0,0.2258952,0.22398014609465342,33,1,1.0,79.98,79.98,0.66,5,5,mobile,email,Low Risk
uid_f3ee458c,1,0.9991732,0.9576163674360111,72,2,0.0,0.0,0.0,0.45999999999999996,5,2,mobile,email,High Risk
uid_f3f25bc4,0,0.87080127,0.828535425634797,33,4,0.0,0.0,0.0,0.5483333333333333,2,1,desktop,instagram,High Risk
uid_f3f7a868,1,0.99882215,0.9978089973127677,110,1,0.0,0.0,0.0,0.6174999999999999,4,4,mobile,google,High Risk
uid_f400b1f4,0,0.14895633,0.24627158256133488,10,3,0.0,0.0,0.0,0.41333333333333333,2,2,desktop,instagram,Low Risk
uid_f40f6dd3,1,0.9986656,0.9998626044061067,159,1,1.0,24.99,24.99,0.42,5,5,desktop,email,High Risk
uid_f4116d4f,1,0.9990005,0.9965699078015258,107,1,0.0,0.0,0.0,0.46,4,4,mobile,google,High Risk
uid_f4157e11,1,0.9989483,0.9999660000824562,162,2,0.0,0.0,0.0,0.46499999999999997,2,5,mobile,instagram,High Risk
uid_f41bc3be,1,0.9991254,0.9511526386060478,61,3,1.0,45.98,45.98,0.505,4,5,desktop,google,High Risk
uid_f429ea97,1,0.19239172,0.10080737128184168,3,3,0.0,0.0,0.0,0.515,2,5,desktop,instagram,Low Risk
uid_f42c32ef,1,0.9988115,0.997254990410664,111,1,0.0,0.0,0.0,0.485,5,4,mobile,email,High Risk
