order_id,user_pseudo_id,session_id,order_created_at,item_id,item_name,product_category,price_tier,quantity,item_price,order_revenue,payment_method,is_returned,intent_level,dropoff_reason
ord_2f34d0,uid_0ffd97ce,sess_uid_0ffd97ce_20240221144400,2024-02-21 14:47:09,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,68.97,paypal,False,very_high,converted
ord_83c2f6,uid_5a3de37e,sess_uid_5a3de37e_20240216091100,2024-02-16 09:15:54,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,apple_pay,False,very_high,converted
ord_b21b1a,uid_9266a583,sess_uid_9266a583_20240228140000,2024-02-28 14:06:34,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,43.98,shop_pay,False,very_high,converted
ord_ad5fb2,uid_bf2c0974,sess_uid_bf2c0974_20240210173600,2024-02-10 17:39:26,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,3,24.99,24.99,credit_card,False,very_high,converted
ord_eb38eb,uid_076484b3,sess_uid_076484b3_20240125121100,2024-01-25 12:15:36,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,79.98,apple_pay,True,very_high,converted
ord_0976b7,uid_25c242b1,sess_uid_25c242b1_20240316104600,2024-03-16 10:50:18,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,74.97,paypal,False,high,converted
ord_36ff42,uid_ffeff8a8,sess_uid_ffeff8a8_20240128192800,2024-01-28 19:34:42,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,42.99,paypal,False,very_high,converted
ord_a548cd,uid_cd5748e7,sess_uid_cd5748e7_20240330232500,2024-03-30 23:30:29,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,1,23.99,23.99,credit_card,False,very_high,converted
ord_dcce28,uid_67a9f1bc,sess_uid_67a9f1bc_20240210215400,2024-02-10 22:00:20,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,45.98,credit_card,False,very_high,converted
ord_6e1acb,uid_29714897,sess_uid_29714897_20240216055200,2024-02-16 06:00:14,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,47.98,apple_pay,False,very_high,decision_friction
ord_ef129e,uid_29714897,sess_uid_29714897_20240229085200,2024-02-29 09:00:11,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,21.99,credit_card,False,very_high,converted
ord_eb30e8,uid_ca119073,sess_uid_ca119073_20240312171300,2024-03-12 17:19:59,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,49.98,shop_pay,False,very_high,converted
ord_76a063,uid_538c46d5,sess_uid_538c46d5_20240401014900,2024-04-01 01:58:58,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,credit_card,False,high,converted
ord_254c7a,uid_6657c48f,sess_uid_6657c48f_20240212065000,2024-02-12 06:55:13,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,49.98,apple_pay,False,very_high,converted
ord_1bd8e8,uid_f6ed699a,sess_uid_f6ed699a_20240202010600,2024-02-02 01:14:08,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,paypal,True,very_high,converted
ord_4b2b51,uid_9d17802d,sess_uid_9d17802d_20240303191800,2024-03-03 19:23:06,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,89.98,paypal,False,very_high,converted
ord_f3c822,uid_3e04c099,sess_uid_3e04c099_20240209215800,2024-02-09 22:03:27,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,3,24.99,49.98,credit_card,False,very_high,converted
ord_34efea,uid_6bd73205,sess_uid_6bd73205_20240331145400,2024-03-31 14:59:09,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,2,39.99,39.99,shop_pay,False,very_high,converted
ord_1a6279,uid_9efb3890,sess_uid_9efb3890_20240324201900,2024-03-24 20:22:23,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,49.98,credit_card,False,high,converted
ord_b64870,uid_1fd6abcb,sess_uid_1fd6abcb_20240404100500,2024-04-04 10:09:19,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,42.99,credit_card,False,very_high,converted
ord_ed61b7,uid_3eb35058,sess_uid_3eb35058_20240222064200,2024-02-22 06:47:29,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,paypal,False,high,converted
ord_9940ab,uid_a4098e9d,sess_uid_a4098e9d_20240225094200,2024-02-25 09:48:12,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,43.98,shop_pay,False,very_high,converted
ord_834ce3,uid_1a51d93b,sess_uid_1a51d93b_20240221004000,2024-02-21 00:45:24,LUM-VP-02,Family Care Value Pack (4 Full-Size Products),Value Pack,high,1,64.99,64.99,apple_pay,False,high,converted
ord_6fc3e2,uid_aef23c46,sess_uid_aef23c46_20240215063600,2024-02-15 06:47:37,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,65.97,apple_pay,False,very_high,converted
ord_11b27e,uid_9d9ce5be,sess_uid_9d9ce5be_20240207033500,2024-02-07 03:40:35,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,3,21.99,65.97,credit_card,False,very_high,converted
ord_e7a407,uid_c6983379,sess_uid_c6983379_20240222111300,2024-02-22 11:19:18,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,65.97,paypal,False,high,converted
ord_83c115,uid_d727ab51,sess_uid_d727ab51_20240320010100,2024-03-20 01:08:02,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,43.98,shop_pay,False,high,converted
ord_38c831,uid_7829097e,sess_uid_7829097e_20240126045000,2024-01-26 04:53:59,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,credit_card,False,very_high,converted
ord_6184e5,uid_c18480ad,sess_uid_c18480ad_20240309233300,2024-03-09 23:37:13,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,42.99,credit_card,False,very_high,converted
ord_7c76f3,uid_2d044695,sess_uid_2d044695_20240310160200,2024-03-10 16:08:01,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,42.99,credit_card,False,very_high,converted
ord_56110d,uid_a6a9b81f,sess_uid_a6a9b81f_20240218074800,2024-02-18 07:54:06,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,21.99,paypal,False,very_high,converted
ord_ba7de9,uid_997852b7,sess_uid_997852b7_20240205060900,2024-02-05 06:18:21,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,49.98,apple_pay,False,high,converted
ord_22696f,uid_d83a0f69,sess_uid_d83a0f69_20240225121500,2024-02-25 12:18:26,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,68.97,credit_card,False,high,converted
ord_460d2d,uid_d73f197f,sess_uid_d73f197f_20240119200300,2024-01-19 20:07:37,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,apple_pay,False,very_high,converted
ord_51538a,uid_f2122e57,sess_uid_f2122e57_20240216051100,2024-02-16 05:24:58,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,21.99,paypal,False,very_high,decision_friction
ord_19b331,uid_54a8371f,sess_uid_54a8371f_20240217134800,2024-02-17 13:57:38,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,2,42.99,42.99,apple_pay,False,very_high,converted
ord_3789cc,uid_54a8371f,sess_uid_54a8371f_20240312024800,2024-03-12 02:52:53,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,1,23.99,71.97,credit_card,False,very_high,converted
ord_d959f5,uid_54a8371f,sess_uid_54a8371f_20240326174800,2024-03-26 17:59:43,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,79.98,shop_pay,False,low,converted
ord_746b11,uid_cf4623c4,sess_uid_cf4623c4_20240225210400,2024-02-25 21:09:30,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,89.98,credit_card,False,high,converted
ord_49093e,uid_e097184f,sess_uid_e097184f_20240122082700,2024-01-22 08:31:02,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,21.99,shop_pay,False,very_high,converted
ord_a04b29,uid_2d186a95,sess_uid_2d186a95_20240220211800,2024-02-20 21:22:03,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,3,24.99,49.98,credit_card,False,very_high,converted
ord_01ae75,uid_ca648208,sess_uid_ca648208_20240302142200,2024-03-02 14:30:35,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,credit_card,False,very_high,converted
ord_7b6568,uid_24573cdc,sess_uid_24573cdc_20240318002500,2024-03-18 00:30:27,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,49.98,apple_pay,False,very_high,converted
ord_f5b569,uid_982c8318,sess_uid_982c8318_20240313003300,2024-03-13 00:36:17,LUM-VP-03,Luminos Starter Kit (6 Travel + 1 Full Size),Value Pack,high,1,54.99,54.99,credit_card,False,high,converted
ord_852a5b,uid_b8c54465,sess_uid_b8c54465_20240311013800,2024-03-11 01:45:30,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,47.98,paypal,False,high,converted
ord_b2eba8,uid_48e2d3df,sess_uid_48e2d3df_20240127225600,2024-01-27 23:01:00,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,21.99,credit_card,False,very_high,converted
ord_f3da64,uid_66f9ac91,sess_uid_66f9ac91_20240320104900,2024-03-20 10:56:37,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,45.98,shop_pay,False,high,converted
ord_ba8ffe,uid_388c987b,sess_uid_388c987b_20240227120200,2024-02-27 12:06:39,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,3,24.99,74.97,credit_card,False,very_high,converted
ord_011815,uid_6db845df,sess_uid_6db845df_20240114030500,2024-01-14 03:14:03,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,21.99,credit_card,False,high,decision_friction
ord_8f8951,uid_c97cb83f,sess_uid_c97cb83f_20240316123000,2024-03-16 12:38:51,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,credit_card,False,very_high,converted
ord_396c17,uid_c97cb83f,sess_uid_c97cb83f_20240402043000,2024-04-02 04:33:37,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,2,44.99,89.98,shop_pay,False,very_high,converted
ord_b50e6b,uid_1696dc5a,sess_uid_1696dc5a_20240202140200,2024-02-02 14:05:54,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,3,23.99,71.97,apple_pay,False,very_high,converted
ord_c0a516,uid_6def4156,sess_uid_6def4156_20240220140500,2024-02-20 14:08:33,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,3,21.99,21.99,credit_card,False,very_high,converted
ord_d987eb,uid_e679de9b,sess_uid_e679de9b_20240405200600,2024-04-05 20:10:35,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,43.98,paypal,False,very_high,converted
ord_997be2,uid_6f88b047,sess_uid_6f88b047_20240112100800,2024-01-12 10:13:35,LUM-VP-02,Family Care Value Pack (4 Full-Size Products),Value Pack,high,1,64.99,64.99,shop_pay,True,low,converted
ord_a54d05,uid_93ece27d,sess_uid_93ece27d_20240307081800,2024-03-07 08:21:42,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,49.98,credit_card,False,very_high,converted
ord_627274,uid_81d481f1,sess_uid_81d481f1_20240208093200,2024-02-08 09:36:25,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,credit_card,False,very_high,converted
ord_cbc5c9,uid_1424ce20,sess_uid_1424ce20_20240322162100,2024-03-22 16:26:00,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,42.99,paypal,False,high,converted
ord_812dfb,uid_ab5daed1,sess_uid_ab5daed1_20240219204500,2024-02-19 20:53:46,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,3,21.99,21.99,credit_card,False,very_high,converted
ord_8c5d07,uid_cc799a2a,sess_uid_cc799a2a_20240318014500,2024-03-18 01:55:20,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,24.99,credit_card,False,low,converted
ord_e364e9,uid_ae1c6be1,sess_uid_ae1c6be1_20240118141500,2024-01-18 14:20:11,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,2,39.99,79.98,credit_card,False,very_high,converted
ord_09dbdf,uid_c6e61c79,sess_uid_c6e61c79_20240222092000,2024-02-22 09:26:25,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,49.98,credit_card,False,high,comparison_intent
ord_a55c27,uid_3f66b223,sess_uid_3f66b223_20240127063300,2024-01-27 06:36:32,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,21.99,credit_card,False,high,converted
ord_f6ae8d,uid_21f8a202,sess_uid_21f8a202_20240320212300,2024-03-20 21:28:40,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,42.99,paypal,False,high,converted
ord_be17f4,uid_6c87fd48,sess_uid_6c87fd48_20240227153800,2024-02-27 15:41:37,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,21.99,apple_pay,False,high,converted
ord_f32ed0,uid_228b78c0,sess_uid_228b78c0_20240304100300,2024-03-04 10:10:43,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,23.99,credit_card,False,high,converted
ord_cb9c0e,uid_6753e19b,sess_uid_6753e19b_20240305002800,2024-03-05 00:32:52,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,85.34,credit_card,False,very_high,converted
ord_7df68c,uid_6dbcba5d,sess_uid_6dbcba5d_20240228060900,2024-02-28 06:13:22,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,21.99,credit_card,False,very_high,converted
ord_253278,uid_a2b412f3,sess_uid_a2b412f3_20240204112400,2024-02-04 11:28:55,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,3,39.99,42.68,credit_card,False,high,converted
ord_fd3810,uid_e1ead959,sess_uid_e1ead959_20240307102700,2024-03-07 10:31:08,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,41.77,paypal,False,high,converted
ord_595cd9,uid_4e25addc,sess_uid_4e25addc_20240203102700,2024-02-03 10:35:27,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,74.97,credit_card,False,high,decision_friction
ord_a80ded,uid_ebaaf4ba,sess_uid_ebaaf4ba_20240313082500,2024-03-13 08:29:43,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,96.1,shop_pay,False,very_high,converted
ord_2cf85b,uid_24cd1be5,sess_uid_24cd1be5_20240221083900,2024-02-21 08:44:43,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,44.95,apple_pay,False,very_high,converted
ord_e5d613,uid_72ffa174,sess_uid_72ffa174_20240305223000,2024-03-05 22:34:04,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,24.99,apple_pay,True,very_high,converted
ord_39c382,uid_0520d2d3,sess_uid_0520d2d3_20240207141600,2024-02-07 14:22:14,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,68.97,paypal,False,very_high,converted
ord_f3b459,uid_0520d2d3,sess_uid_0520d2d3_20240216081600,2024-02-16 08:22:42,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,3,21.99,21.99,apple_pay,False,very_high,decision_friction
ord_bbf0d9,uid_7a5d6f63,sess_uid_7a5d6f63_20240124155200,2024-01-24 16:02:13,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,3,24.99,74.97,credit_card,False,very_high,converted
ord_824981,uid_6bdd1724,sess_uid_6bdd1724_20240224132000,2024-02-24 13:26:32,LUM-VP-01,Full Routine Bundle (Shampoo + Conditioner + Body Wash),Value Pack,high,1,59.99,62.67,paypal,False,high,converted
ord_32ac99,uid_d8fd58a8,sess_uid_d8fd58a8_20240213012100,2024-02-13 01:26:20,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,96.7,apple_pay,False,high,converted
ord_7080ea,uid_0291cd30,sess_uid_0291cd30_20240405193600,2024-04-05 19:41:17,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,42.11,shop_pay,False,high,converted
ord_0cfa4e,uid_1466c79a,sess_uid_1466c79a_20240331101400,2024-03-31 10:18:03,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,46.33,paypal,True,very_high,converted
ord_5b7ff6,uid_4836fd0d,sess_uid_4836fd0d_20240315150900,2024-03-15 15:12:48,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,41.6,apple_pay,False,high,converted
ord_7c2e11,uid_c84196c7,sess_uid_c84196c7_20240130171000,2024-01-30 17:16:17,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,43.98,credit_card,False,very_high,converted
ord_52571a,uid_02ab7684,sess_uid_02ab7684_20240311041900,2024-03-11 04:25:29,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,74.97,shop_pay,False,very_high,converted
ord_608137,uid_a9428a74,sess_uid_a9428a74_20240216114800,2024-02-16 11:58:07,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,shop_pay,False,high,converted
ord_3f2bf7,uid_d6911227,sess_uid_d6911227_20240111075700,2024-01-11 08:00:32,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,credit_card,False,high,converted
ord_a062dd,uid_099743e7,sess_uid_099743e7_20240208035200,2024-02-08 03:58:34,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,45.53,credit_card,False,very_high,converted
ord_baae0e,uid_f22d388d,sess_uid_f22d388d_20240128102800,2024-01-28 10:31:43,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,43.98,credit_card,False,high,converted
ord_66bcab,uid_043902ab,sess_uid_043902ab_20240211041800,2024-02-11 04:22:47,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,71.97,paypal,False,very_high,converted
ord_9d29a0,uid_84139e1a,sess_uid_84139e1a_20240326061500,2024-03-26 06:19:12,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,42.22,apple_pay,False,very_high,converted
ord_508a66,uid_13dc56d7,sess_uid_13dc56d7_20240222222900,2024-02-22 22:32:54,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,68.97,shop_pay,False,very_high,converted
ord_8c314f,uid_13dc56d7,sess_uid_13dc56d7_20240325232900,2024-03-25 23:39:51,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,3,21.99,43.98,apple_pay,False,very_high,converted
ord_5757fe,uid_8b84d74a,sess_uid_8b84d74a_20240206230000,2024-02-06 23:05:44,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,43.04,credit_card,False,very_high,converted
ord_6e2dce,uid_f200bd1a,sess_uid_f200bd1a_20240304025900,2024-03-04 03:06:59,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,41.8,shop_pay,False,high,converted
ord_2d8bf5,uid_417433f5,sess_uid_417433f5_20240204121600,2024-02-04 12:21:35,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,41.92,apple_pay,False,very_high,converted
ord_36531c,uid_56c6e5f2,sess_uid_56c6e5f2_20240214063600,2024-02-14 06:39:57,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,credit_card,False,very_high,converted
ord_4d6bb4,uid_56c6e5f2,sess_uid_56c6e5f2_20240306153600,2024-03-06 15:40:48,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,47.89,credit_card,False,very_high,converted
ord_a4da4d,uid_b8ffdcc0,sess_uid_b8ffdcc0_20240209121000,2024-02-09 12:15:13,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,credit_card,False,very_high,converted
ord_919275,uid_7215a7a1,sess_uid_7215a7a1_20240125045500,2024-01-25 05:03:07,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,47.63,credit_card,False,very_high,converted
ord_704aac,uid_5929862f,sess_uid_5929862f_20240317182700,2024-03-17 18:36:54,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,3,21.99,21.99,credit_card,False,very_high,decision_friction
ord_0b36b1,uid_b3f7d261,sess_uid_b3f7d261_20240315201500,2024-03-15 20:19:55,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,21.99,credit_card,False,very_high,converted
ord_63eff0,uid_0e87ed4f,sess_uid_0e87ed4f_20240309124900,2024-03-09 12:56:37,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,3,21.99,43.98,credit_card,False,very_high,converted
ord_91060e,uid_bd5773b6,sess_uid_bd5773b6_20240225091300,2024-02-25 09:18:09,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,3,24.99,49.98,credit_card,False,very_high,converted
ord_3c4a4d,uid_ffa695c2,sess_uid_ffa695c2_20240204123700,2024-02-04 12:42:08,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,43.98,shop_pay,False,very_high,converted
ord_ae29d3,uid_dd7974f8,sess_uid_dd7974f8_20240324002000,2024-03-24 00:28:59,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,42.57,apple_pay,False,very_high,converted
ord_ceb4d6,uid_a7c55f7d,sess_uid_a7c55f7d_20240111060600,2024-01-11 06:15:08,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,41.9,apple_pay,False,very_high,converted
ord_ff225b,uid_952bc4aa,sess_uid_952bc4aa_20240222040500,2024-02-22 04:12:03,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,65.97,credit_card,False,very_high,converted
ord_a08685,uid_df0aa51b,sess_uid_df0aa51b_20240217192300,2024-02-17 19:26:19,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,49.98,apple_pay,False,very_high,out_of_stock
ord_fa7f01,uid_16d87f8c,sess_uid_16d87f8c_20240229132300,2024-02-29 13:31:25,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,41.98,credit_card,False,very_high,converted
ord_83bbc7,uid_6cb24705,sess_uid_6cb24705_20240225133100,2024-02-25 13:41:12,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,68.97,apple_pay,False,very_high,converted
ord_24d179,uid_ebbb3bfa,sess_uid_ebbb3bfa_20240223165200,2024-02-23 16:59:20,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,2,21.99,21.99,credit_card,False,high,comparison_intent
ord_0c7c2a,uid_fc268169,sess_uid_fc268169_20240208071100,2024-02-08 07:16:14,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,68.97,apple_pay,False,very_high,converted
ord_cea97a,uid_488ffc37,sess_uid_488ffc37_20240118162900,2024-01-18 16:34:48,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,47.02,apple_pay,False,very_high,converted
ord_fbb712,uid_30678fa5,sess_uid_30678fa5_20240111131400,2024-01-11 13:17:09,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,21.99,credit_card,False,very_high,converted
ord_173235,uid_4c29fbcb,sess_uid_4c29fbcb_20240321093400,2024-03-21 09:40:25,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,47.52,paypal,False,very_high,converted
ord_5cc5eb,uid_d5f1e9b5,sess_uid_d5f1e9b5_20240208185500,2024-02-08 18:59:56,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,49.98,apple_pay,False,high,converted
ord_c80fad,uid_8b7714e9,sess_uid_8b7714e9_20240217124000,2024-02-17 12:44:09,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,42.84,apple_pay,False,very_high,converted
ord_4341fc,uid_7b5a3ded,sess_uid_7b5a3ded_20240401053400,2024-04-01 05:41:05,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,2,42.99,44.97,apple_pay,False,very_high,converted
ord_e3e7d3,uid_056312d0,sess_uid_056312d0_20240228230700,2024-02-28 23:14:31,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,21.99,credit_card,False,high,converted
ord_dada9f,uid_056312d0,sess_uid_056312d0_20240330210700,2024-03-30 21:14:40,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,42.85,paypal,False,low,converted
ord_a2a0d1,uid_b454bcb5,sess_uid_b454bcb5_20240130153800,2024-01-30 15:41:48,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,49.98,credit_card,False,very_high,converted
ord_f539ad,uid_e1efc034,sess_uid_e1efc034_20240314052400,2024-03-14 05:29:48,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,2,39.99,85.5,paypal,False,high,converted
ord_14c5ae,uid_00b1f2c5,sess_uid_00b1f2c5_20240217113200,2024-02-17 11:36:44,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,45.98,shop_pay,False,high,comparison_intent
ord_b2654d,uid_4f44cdde,sess_uid_4f44cdde_20240122170100,2024-01-22 17:07:11,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,21.99,credit_card,False,very_high,converted
ord_4955b3,uid_4f44cdde,sess_uid_4f44cdde_20240207020100,2024-02-07 02:05:13,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,shop_pay,False,very_high,converted
ord_d03996,uid_b97e4480,sess_uid_b97e4480_20240331153700,2024-03-31 15:44:09,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,68.97,paypal,False,very_high,converted
ord_6e3324,uid_69de55f5,sess_uid_69de55f5_20240213221200,2024-02-13 22:16:44,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,24.99,credit_card,False,very_high,price_barrier
ord_3e4428,uid_fc4a68d1,sess_uid_fc4a68d1_20240128201700,2024-01-28 20:21:32,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,86.07,credit_card,False,very_high,converted
ord_a2e888,uid_fc4a68d1,sess_uid_fc4a68d1_20240225131700,2024-02-25 13:22:18,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,21.99,paypal,False,very_high,converted
