assignment_id,user_pseudo_id,experiment_id,experiment_name,variant,assigned_at,first_exposure_at
asgn_214f725c,uid_6cc84b92,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-08 20:13:00
asgn_116995cc,uid_ec9d2b14,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-14 08:33:00
asgn_c37d8cde,uid_6ec78f69,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-30 21:13:00
asgn_99132dfd,uid_e3df7539,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-03 19:19:00
asgn_42295719,uid_577cfe95,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-24 10:17:00
asgn_afd5e5eb,uid_efc0cbf9,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-21 00:30:00
asgn_06754fc7,uid_17ac6a1b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-21 08:23:00
asgn_51fe7882,uid_33c3c7dd,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-10 15:42:00
asgn_1066124b,uid_34a4d535,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-06 11:43:00
asgn_ccf1477c,uid_95b3a3ce,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-15 23:34:00
asgn_0f9e297f,uid_4a736a43,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-25 18:25:00
asgn_7a1252ab,uid_54fc73bc,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-25 11:52:00
asgn_372750ef,uid_3d197f97,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-19 21:04:00
asgn_44babf09,uid_1ff53cb1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-31 09:07:00
asgn_eb2e8a76,uid_8786b890,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-13 21:49:00
asgn_d84f6688,uid_75ccb475,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-18 17:01:00
asgn_ac65cc61,uid_5743a2c4,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-22 15:25:00
asgn_0a53a034,uid_cd5dd723,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-23 23:25:00
asgn_c0bf88da,uid_1f3927df,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-16 22:45:00
asgn_698d6ecc,uid_7ecedf2a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-06 17:23:00
asgn_784a533e,uid_fa88a91c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-17 17:25:00
asgn_adcad35a,uid_37bbea62,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-03 18:13:00
asgn_05d0c033,uid_b5bc7157,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-29 08:34:00
asgn_ecdfc462,uid_9fb39059,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-17 02:51:00
asgn_d32c8b33,uid_0b429d29,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-08 03:53:00
asgn_b00038ff,uid_6d0c7b9f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-24 16:56:00
asgn_e431ef13,uid_c35bf0c4,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-18 07:00:00
asgn_bbb72177,uid_1891bc04,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-23 15:52:00
asgn_ef04e1e7,uid_f049fdb5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-13 14:45:00
asgn_50204a50,uid_39a0bad5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-06 19:23:00
asgn_a07424b6,uid_40d6dfc6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-19 01:31:00
asgn_98072e4c,uid_5c0bf300,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-01 13:24:00
asgn_4bd6c9d0,uid_a1773de1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-07 16:19:00
asgn_c5810e57,uid_de39b9da,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-26 02:41:00
asgn_a69cd1fd,uid_c51c1130,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-06 17:24:00
asgn_1fcd70bd,uid_ea7ea0d2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-21 01:29:00
asgn_56f04073,uid_cceb62e8,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-07 19:03:00
asgn_9980fb0e,uid_7661bc64,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-23 21:53:00
asgn_0cbb1ffd,uid_ad0d42de,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-15 19:20:00
asgn_d827b387,uid_c18daa58,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-23 02:40:00
asgn_e8c1bca7,uid_20409315,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-16 02:56:00
asgn_ec5133cb,uid_55322105,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-12 08:45:00
asgn_e65ca455,uid_8dcfd9e1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-12 11:54:00
asgn_4deabd25,uid_e0fca94a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-04 09:05:00
asgn_3cc6ea84,uid_61337c08,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-13 16:54:00
asgn_defd880f,uid_452612e6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-02 23:49:00
asgn_2624decc,uid_6999b12c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-13 14:50:00
asgn_0f5600a3,uid_b4a2c854,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-22 05:44:00
asgn_08656d4b,uid_dd018edd,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-23 00:22:00
asgn_8e63cf01,uid_502f909e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-11 08:11:00
asgn_877ac196,uid_589ae219,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-24 02:09:00
asgn_521ea520,uid_f96cd23c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-11 23:39:00
asgn_49cf52bb,uid_0dfbedbb,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-30 07:26:00
asgn_7287011f,uid_cd2899c3,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-10 23:48:00
asgn_33d1b1a1,uid_d7d45b82,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-21 03:08:00
asgn_c6b42686,uid_e41a16cf,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-13 09:58:00
asgn_a5df613d,uid_fb49c5d5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-04 06:38:00
asgn_f4b2477b,uid_37d827c9,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-29 00:10:00
asgn_7a74369c,uid_db042f1d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-15 10:40:00
asgn_6c5dc27a,uid_394c1700,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-06 13:39:00
asgn_85d9d4ab,uid_0b1bf390,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-06 03:35:00
asgn_fd793667,uid_12d30ae8,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-23 16:49:00
asgn_59c29531,uid_681db321,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-09 14:15:00
asgn_ff33a22f,uid_4619ef9b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-04 07:20:00
asgn_e340cfdc,uid_82fbdad4,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-18 23:23:00
asgn_9a118efa,uid_73b2d4c8,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-06 16:05:00
asgn_51620f1d,uid_0918c471,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-21 13:37:00
asgn_999f3e7e,uid_1c3d9a7b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-21 15:51:00
asgn_6fb29113,uid_433de917,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-20 12:41:00
asgn_8f0e94e6,uid_f1d3455e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-22 06:26:00
asgn_727d2cda,uid_4a5011bf,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-18 21:10:00
asgn_ddf380ab,uid_82d7f84e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-01 12:40:00
asgn_9dff7346,uid_bea6b064,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-11 12:24:00
asgn_5fd5cde6,uid_86f22c4d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-26 10:18:00
asgn_86277e95,uid_7ac44c20,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-28 18:44:00
asgn_4335163c,uid_8730de7c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-14 18:45:00
asgn_ee0b420e,uid_8e050fc9,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-11 12:48:00
asgn_f28962b3,uid_e0aff9cb,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-15 22:56:00
asgn_6f6a648a,uid_493fb319,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-14 07:56:00
asgn_08365f6f,uid_fb3de4a0,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-14 01:09:00
asgn_f5b8acf8,uid_54017663,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-11 07:16:00
asgn_a3fd28d1,uid_22146d86,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-16 18:03:00
asgn_9c6430e2,uid_066d53a0,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-22 04:17:00
asgn_8beb8392,uid_d212cc9d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-08 14:59:00
asgn_13f52eeb,uid_e2f51088,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-09 07:45:00
asgn_34c515f7,uid_32815de4,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-09 09:30:00
asgn_afa882ae,uid_f8741aab,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-22 09:02:00
asgn_3fd5b4ee,uid_6ea337d9,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-01 11:52:00
asgn_122c0e8b,uid_22cae934,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-13 02:36:00
asgn_f981c63c,uid_74e73d2c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-12 15:16:00
asgn_0fb1ec2e,uid_2cee025a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-05 03:18:00
asgn_8e8ea9e2,uid_77b656d1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-11 16:36:00
asgn_2b6d2cda,uid_39b03f17,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-11 08:18:00
asgn_5a09b2b5,uid_43aca194,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-12 05:41:00
asgn_77066d3b,uid_ec04cf46,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-31 20:27:00
asgn_53227ab8,uid_a9ac66f9,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-06 00:14:00
asgn_c853fb72,uid_214c0982,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-24 04:01:00
asgn_50aff134,uid_0eefbe06,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-16 17:24:00
asgn_87f7bb3b,uid_0023a27b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-17 05:42:00
asgn_33ec2d83,uid_190a6fe9,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-16 02:22:00
asgn_8c98b4cb,uid_8e7699f7,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-12 17:20:00
asgn_ee8b4db9,uid_11b5507b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-28 08:52:00
asgn_177d1920,uid_998e608f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-25 06:29:00
asgn_b8630ad9,uid_365cdf7c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-14 21:38:00
asgn_54fed6ac,uid_601e16b7,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-15 10:32:00
asgn_11ebc7e0,uid_4de10ea7,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-26 08:37:00
asgn_5e9e38c5,uid_4ce0c3a6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-25 05:09:00
asgn_0c46c3c0,uid_5af56bf6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-26 08:13:00
asgn_bdaef26b,uid_a9a34497,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-10 11:44:00
asgn_f2174031,uid_d5946f85,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-05 01:48:00
asgn_2c3f107c,uid_e8016b21,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-26 18:57:00
asgn_3adb3ede,uid_a55610f6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-14 15:51:00
asgn_50ef85ef,uid_9cf300d2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-17 20:32:00
asgn_c529c253,uid_cc5f0b74,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-22 16:21:00
asgn_67e6b8da,uid_bdb436e1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-23 12:14:00
asgn_4822baa6,uid_e05fcd81,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-11 21:19:00
asgn_af3d6f5b,uid_74e242f6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-20 12:38:00
asgn_90c7f12d,uid_c1514767,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-06 22:29:00
asgn_026780dc,uid_30c7139f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-03 06:07:00
asgn_0eccf677,uid_d1877cb3,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-23 03:04:00
asgn_9b6b064d,uid_26018894,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-04 16:57:00
asgn_28472c84,uid_03f8ee1a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-10 17:28:00
asgn_c7df0250,uid_6523d23f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-22 20:23:00
asgn_564efa1a,uid_f7a07dd1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-27 18:01:00
asgn_b1c82cbf,uid_8020dc72,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-17 05:03:00
asgn_442c16b3,uid_b9c5ebec,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-05 06:52:00
asgn_8792e6cd,uid_46fb318e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-10 04:42:00
asgn_968d7613,uid_4d738466,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-06 10:44:00
asgn_d693b42d,uid_56b34aff,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-01 21:29:00
asgn_d0836ffc,uid_b1ef8c67,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-16 16:45:00
asgn_44a50171,uid_2b18764c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-21 06:25:00
asgn_b57665bc,uid_7d544054,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-20 13:50:00
asgn_e2df1c83,uid_cea3dce6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-15 13:38:00
asgn_04c4246b,uid_9403a21b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-11 05:17:00
asgn_9fec2af0,uid_9907a43b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-24 13:50:00
asgn_955d7dca,uid_e244383f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-08 11:20:00
asgn_0616a58d,uid_b9d8b704,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-09 02:08:00
asgn_7aa44266,uid_aff994dc,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-13 03:41:00
asgn_76e70fb3,uid_7a83be77,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-16 21:20:00
asgn_f2b86b22,uid_a4a2211a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-29 02:50:00
asgn_a2fbd450,uid_bf3b2da8,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-17 12:59:00
asgn_001fd9b1,uid_27b2e2e0,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-14 11:18:00
asgn_72be3bde,uid_193a864b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-04 13:03:00
asgn_67092e7c,uid_9a5846c6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-22 00:52:00
asgn_83cec9e6,uid_ca051955,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-20 00:46:00
asgn_43f501fd,uid_c519f9d3,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-09 06:50:00
asgn_3c7707f8,uid_56d9ee8f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-07 15:42:00
asgn_ad95a304,uid_2f2ef3d3,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-03 06:54:00
asgn_d4b14239,uid_6ed06dad,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-07 04:13:00
asgn_8d961a92,uid_78d5d633,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-13 00:07:00
asgn_5dac2e85,uid_1116d77f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-07 18:26:00
asgn_74e4fd1d,uid_c1c87917,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-23 06:53:00
asgn_c8e49961,uid_dd77fd44,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-15 23:53:00
asgn_77e0006d,uid_95b3f1d4,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-04 04:33:00
asgn_04ddf6ea,uid_ed09dbe7,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-12 21:28:00
asgn_b00beb0e,uid_42acccf6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-08 23:25:00
asgn_d7cff0d0,uid_fc42564a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-01 20:56:00
asgn_a1f5cb6e,uid_08e3ff5b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-09 17:24:00
asgn_fa62f29c,uid_f243e857,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-07 23:19:00
asgn_16cf7d41,uid_f517ac98,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-23 06:01:00
asgn_1acbb8cb,uid_1733ee42,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-16 15:49:00
asgn_454ad1da,uid_71ceda0c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-16 05:48:00
asgn_d24e939b,uid_4a3b9af2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-19 12:32:00
asgn_88c1ff33,uid_787bed36,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-27 15:20:00
asgn_685d5da6,uid_e3ab7b13,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-24 01:05:00
asgn_95cde46b,uid_e3f8e8b7,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-01 08:12:00
asgn_cb35eb42,uid_be66008c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-14 17:41:00
asgn_0c470aee,uid_46432669,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-29 07:01:00
asgn_1e2f070b,uid_03c4ec92,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-01-12 01:34:00
asgn_f2b925b3,uid_1cc65617,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-05 02:38:00
asgn_837bfe5e,uid_ec811a36,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-18 03:19:00
asgn_aea05077,uid_8bc7f180,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-18 06:07:00
asgn_83784b8d,uid_df01c555,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-25 13:09:00
asgn_6523ade4,uid_e687d3b2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-02 15:46:00
asgn_ddc12036,uid_d88ade2c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-06 00:20:00
asgn_775bf5f6,uid_2e8c99cc,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-03-06 11:07:00
asgn_c4f7ff6e,uid_ca2cb7bd,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-09 04:33:00
asgn_d969a72a,uid_af8d2738,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,treatment,2024-01-08,2024-02-07 17:26:00
