user_pseudo_id,total_sessions,total_orders,total_revenue,avg_order_value,days_since_last_visit,avg_scroll_depth,intent_score,propensity_score,propensity_tier,will_purchase,R_score,F_score,M_score,recency_days,frequency,monetary,segment,avg_scroll,intent_mode,clv_6month,xgb_churn_prob,churn_risk_tier,clv_tier
uid_ed0c0c87,2,0.0,0.0,0.0,66,0.33,2,0.09468669001996494,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.33,low,0.0,0.9991671,High Risk,No Value
uid_ed1167db,3,0.0,0.0,0.0,1,0.5611111111111111,5,0.8587490307238831,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5611111111111111,very_high,0.0,0.6528763,Medium Risk,No Value
uid_ed11b220,2,0.0,0.0,0.0,16,0.365,5,0.634922443930629,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.27666666666666667,very_high,0.0,0.2648968,Low Risk,No Value
uid_ed11cee4,2,0.0,0.0,0.0,111,0.25666666666666665,2,0.011216041276076118,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.25666666666666665,low,0.0,0.9991196,High Risk,No Value
uid_ed134b18,3,0.0,0.0,0.0,28,0.6114285714285714,4,0.18614895442743498,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.54875,high,0.0,0.5180212,Medium Risk,No Value
uid_ed198d07,3,0.0,0.0,0.0,102,0.368,2,0.003389300629697041,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.368,low,0.0,0.9991485,High Risk,No Value
uid_ed2134d6,4,0.0,0.0,0.0,60,0.26,2,0.011684047648601047,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.26,low,0.0,0.99898106,High Risk,No Value
uid_ed28ba4d,1,0.0,0.0,0.0,11,0.25,2,0.6070846376003586,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.25,low,0.0,0.2167378,Low Risk,No Value
uid_ed2cd540,2,1.0,49.98,49.98,83,0.48428571428571426,5,0.08471048987654518,Low Propensity,0,2,1,3,113.0,1,49.98,Hibernating (High Value),0.48428571428571426,very_high,3.4381529517443985,0.9989152,High Risk,Low Value
uid_ed2f6f67,1,0.0,0.0,0.0,9,0.23,5,0.9042045665806794,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.298,very_high,0.0,0.22160712,Low Risk,No Value
uid_ed33ee79,1,0.0,0.0,0.0,89,0.5266666666666667,4,0.05406977878734018,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5266666666666667,high,0.0,0.9987765,High Risk,No Value
uid_ed34fbcc,2,0.0,0.0,0.0,76,0.47000000000000003,2,0.04401711932559237,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.47000000000000003,low,0.0,0.99875927,High Risk,No Value
uid_ed3f536b,3,1.0,54.99,54.99,59,0.382,4,0.2382028131199793,Low Propensity,0,2,1,3,89.0,1,54.99,Hibernating (High Value),0.382,high,4.280360497520254,0.9990103,High Risk,Low Value
uid_ed40040e,1,0.0,0.0,0.0,40,0.39999999999999997,5,0.6931036545648271,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.39999999999999997,very_high,0.0,0.999019,High Risk,No Value
uid_ed48f583,3,0.0,0.0,0.0,16,0.4925,2,0.29932805936686907,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4925,low,0.0,0.9991347,High Risk,No Value
uid_ed55f1b6,2,0.0,0.0,0.0,40,0.32666666666666666,2,0.0893771525568082,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.42333333333333334,high,0.0,0.33641303,Low Risk,No Value
uid_ed5723bc,1,0.0,0.0,0.0,150,0.32666666666666666,3,0.004956126212129843,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.32666666666666666,medium,0.0,0.9988084,High Risk,No Value
uid_ed5a14ae,3,1.0,129.98,129.98,56,0.4383333333333333,3,0.030661833186305356,Low Propensity,0,2,1,4,102.0,1,129.98,Hibernating (High Value),0.4383333333333333,medium,9.443869636906769,0.9984415,High Risk,Low Value
uid_ed5a56ea,2,0.0,0.0,0.0,91,0.36,4,0.012575073075645602,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.36,high,0.0,0.9989931,High Risk,No Value
uid_ed643a17,2,0.0,0.0,0.0,70,0.47,2,0.04059128985219513,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.47,low,0.0,0.99883705,High Risk,No Value
uid_ed65dc01,1,0.0,0.0,0.0,18,0.4166666666666667,5,0.7570422914882965,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.492,very_high,0.0,0.2624564,Low Risk,No Value
uid_ed734716,2,0.0,0.0,0.0,12,0.2966666666666667,3,0.7330732748611363,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.2966666666666667,medium,0.0,0.507671,Medium Risk,No Value
uid_ed76445d,2,0.0,0.0,0.0,9,0.475,4,0.5032115188914372,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.475,high,0.0,0.39870575,Low Risk,No Value
uid_ed776d1a,3,0.0,0.0,0.0,95,0.29000000000000004,2,0.005205602668788614,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.29000000000000004,low,0.0,0.9991722,High Risk,No Value
uid_ed8751b8,1,0.0,0.0,0.0,29,0.45,5,0.5325942913144611,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.45,very_high,0.0,0.9990319,High Risk,No Value
uid_ed8c718e,2,0.0,0.0,0.0,121,0.6279999999999999,4,0.003359327638146065,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.6279999999999999,high,0.0,0.9990073,High Risk,No Value
uid_ed8e537a,1,0.0,0.0,0.0,6,0.26333333333333336,5,0.9145990591338218,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3183333333333333,very_high,0.0,0.20552129,Low Risk,No Value
uid_eda13adf,4,0.0,0.0,0.0,32,0.449,4,0.20288126986015262,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.449,high,0.0,0.9986437,High Risk,No Value
uid_eda252cf,2,0.0,0.0,0.0,35,0.49,4,0.22019938842264655,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.49,high,0.0,0.9989209,High Risk,No Value
uid_eda9418d,3,0.0,0.0,0.0,56,0.47000000000000003,5,0.1008926872265261,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.47000000000000003,very_high,0.0,0.9988452,High Risk,No Value
uid_edbaea24,1,0.0,0.0,0.0,9,0.6416666666666667,5,0.5076930056546597,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5814285714285715,very_high,0.0,0.11351709,Low Risk,No Value
uid_edc1290a,2,0.0,0.0,0.0,79,0.6283333333333333,5,0.05077454435162369,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.6283333333333333,very_high,0.0,0.99885535,High Risk,No Value
uid_edc1e336,1,0.0,0.0,0.0,100,0.64,5,0.0312630674921026,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.64,very_high,0.0,0.9988223,High Risk,No Value
uid_edcc5a5e,1,0.0,0.0,0.0,104,0.632,4,0.013000464334176653,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.632,high,0.0,0.9985165,High Risk,No Value
uid_eddc51e6,4,0.0,0.0,0.0,16,0.4625,4,0.6718255963833496,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4625,high,0.0,0.99912494,High Risk,No Value
uid_edf89cdc,2,0.0,0.0,0.0,110,0.395,4,0.004533206900028971,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.395,high,0.0,0.99915874,High Risk,No Value
uid_edfbc075,1,0.0,0.0,0.0,4,0.29000000000000004,4,0.7880555586711802,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.29000000000000004,high,0.0,0.20398319,Low Risk,No Value
uid_edfccb26,1,0.0,0.0,0.0,20,0.47666666666666674,5,0.5478210210064658,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.47666666666666674,very_high,0.0,0.9986174,High Risk,No Value
uid_edffca1c,1,0.0,0.0,0.0,70,0.636,4,0.044982653147947624,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.636,high,0.0,0.99868494,High Risk,No Value
uid_ee1ae8cf,2,1.0,21.99,21.99,83,0.42500000000000004,5,0.24822463440660686,Low Propensity,0,2,1,1,113.0,1,21.99,Hibernating,0.42500000000000004,very_high,1.512704750077217,0.999099,High Risk,Low Value
uid_ee249dad,3,0.0,0.0,0.0,84,0.4985714285714286,5,0.02754092319882281,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4985714285714286,very_high,0.0,0.99916923,High Risk,No Value
uid_ee2e0432,1,0.0,0.0,0.0,11,0.12,4,0.8374333728838458,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.28500000000000003,high,0.0,0.1803556,Low Risk,No Value
uid_ee368906,2,0.0,0.0,0.0,35,0.48250000000000004,2,0.3154745654024544,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.48250000000000004,low,0.0,0.9989767,High Risk,No Value
uid_ee3bb4af,1,0.0,0.0,0.0,0,0.22333333333333336,2,0.7963840773627289,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.22333333333333336,low,0.0,0.1503199,Low Risk,No Value
uid_ee4615c5,4,0.0,0.0,0.0,0,0.366,2,0.4365633011027855,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.366,low,0.0,0.67098475,Medium Risk,No Value
uid_ee47f86c,2,0.0,0.0,0.0,24,0.6185714285714285,4,0.51938077484532,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.6022222222222222,high,0.0,0.25599176,Low Risk,No Value
uid_ee60a9eb,1,0.0,0.0,0.0,7,0.27,2,0.6522052270538305,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4125,low,0.0,0.19403464,Low Risk,No Value
uid_ee642036,1,0.0,0.0,0.0,77,0.395,5,0.11339032808936354,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.395,very_high,0.0,0.9989863,High Risk,No Value
uid_ee6d64de,1,0.0,0.0,0.0,93,0.4466666666666666,5,0.027883722723739988,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4466666666666666,very_high,0.0,0.99898833,High Risk,No Value
uid_ee7f02bb,1,0.0,0.0,0.0,17,0.34,2,0.5097404941724971,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.34,low,0.0,0.9989434,High Risk,No Value
uid_ee8f8764,1,0.0,0.0,0.0,74,0.23,4,0.09701059024158938,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.23,high,0.0,0.9990109,High Risk,No Value
uid_ee9c6ac2,2,1.0,24.99,24.99,8,0.5525,5,0.9337427076762217,High Propensity,0,3,1,1,38.0,1,24.99,Potential Loyalist,0.5525,very_high,2.7121369912854116,0.31258607,Low Risk,Low Value
uid_ee9f6028,2,0.0,0.0,0.0,70,0.466,5,0.196030947176878,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.466,very_high,0.0,0.9990638,High Risk,No Value
uid_eea11713,2,1.0,64.99,64.99,73,0.488,3,0.30194047665834867,Medium Propensity,0,2,1,3,103.0,1,64.99,Hibernating (High Value),0.488,medium,4.697911100753186,0.99894303,High Risk,Low Value
uid_eebe3584,1,0.0,0.0,0.0,20,0.6,5,0.8212971478607577,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5033333333333333,very_high,0.0,0.20379175,Low Risk,No Value
uid_eec39240,1,0.0,0.0,0.0,87,0.415,5,0.14002523405714185,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.415,very_high,0.0,0.9991265,High Risk,No Value
uid_eed0973a,2,0.0,0.0,0.0,4,0.5433333333333333,1,0.6300535710402453,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5433333333333333,very_low,0.0,0.36351138,Low Risk,No Value
uid_eedbd6e8,4,0.0,0.0,0.0,4,0.42333333333333334,2,0.43314125952605104,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.41571428571428565,low,0.0,0.93011224,High Risk,No Value
uid_eede096b,5,1.0,43.98,43.98,12,0.46416666666666667,5,0.501708181558419,Medium Propensity,0,3,1,2,42.0,1,43.98,Potential Loyalist,0.46416666666666667,very_high,4.628384997714223,0.9872436,High Risk,Low Value
uid_eef6ac5b,2,0.0,0.0,0.0,91,0.30666666666666664,5,0.06356458679629312,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.30666666666666664,very_high,0.0,0.9991505,High Risk,No Value
uid_ef06beca,1,0.0,0.0,0.0,134,0.3,2,0.0033162985402923227,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3,low,0.0,0.9989166,High Risk,No Value
uid_ef072c65,3,0.0,0.0,0.0,4,0.392,4,0.4378021987301533,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.392,high,0.0,0.5727681,Medium Risk,No Value
uid_ef077496,1,0.0,0.0,0.0,8,0.26,2,0.3887980311687985,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.33499999999999996,high,0.0,0.27104437,Low Risk,No Value
uid_ef0aac1c,3,0.0,0.0,0.0,0,0.3333333333333333,2,0.46408616103309264,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3333333333333333,low,0.0,0.54169065,Medium Risk,No Value
uid_ef23905a,5,0.0,0.0,0.0,52,0.4825,5,0.05105399688289008,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4825,very_high,0.0,0.999511,High Risk,No Value
uid_ef2855ff,2,0.0,0.0,0.0,17,0.41500000000000004,5,0.7557427398376886,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3425,very_high,0.0,0.23420331,Low Risk,No Value
uid_ef3745a5,1,0.0,0.0,0.0,67,0.3766666666666667,4,0.2947431912050178,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3766666666666667,high,0.0,0.99854326,High Risk,No Value
uid_ef3c51a3,2,0.0,0.0,0.0,94,0.43,4,0.014930872001389027,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.43,high,0.0,0.99910337,High Risk,No Value
uid_ef441946,2,0.0,0.0,0.0,43,0.362,5,0.409480414918537,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.362,very_high,0.0,0.99923396,High Risk,No Value
uid_ef45d34c,3,0.0,0.0,0.0,85,0.434,5,0.03743497457138838,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.434,very_high,0.0,0.99921536,High Risk,No Value
uid_ef4978d6,1,1.0,49.98,49.98,10,0.3633333333333333,5,0.9536807040593729,High Propensity,0,3,1,3,40.0,1,49.98,Potential Loyalist,0.33499999999999996,very_high,5.340726105658636,0.17311378,Low Risk,Low Value
uid_ef50617a,1,0.0,0.0,0.0,43,0.495,2,0.3264305083832473,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.535,low,0.0,0.4245276,Medium Risk,No Value
uid_ef55266c,1,0.0,0.0,0.0,6,0.35333333333333333,2,0.4723117794075776,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.41500000000000004,low,0.0,0.16563408,Low Risk,No Value
uid_ef5c865d,1,0.0,0.0,0.0,20,0.25,5,0.7815452949776585,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.25,very_high,0.0,0.99914515,High Risk,No Value
uid_ef5f2ddf,3,0.0,0.0,0.0,33,0.541,3,0.5043493250759654,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.541,medium,0.0,0.9990796,High Risk,No Value
uid_ef66a2f6,1,0.0,0.0,0.0,81,0.46,5,0.049196355265038676,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.46,very_high,0.0,0.99914277,High Risk,No Value
uid_ef6b8277,3,0.0,0.0,0.0,58,0.45999999999999996,5,0.10179589936803929,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.45999999999999996,very_high,0.0,0.99917704,High Risk,No Value
uid_ef6bf4ad,2,0.0,0.0,0.0,97,0.365,2,0.0238072005845423,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.365,low,0.0,0.9991696,High Risk,No Value
uid_ef8423b8,2,0.0,0.0,0.0,117,0.415,2,0.0033832774624647627,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.415,low,0.0,0.99912363,High Risk,No Value
uid_ef8a273b,1,0.0,0.0,0.0,26,0.595,4,0.5835126659027229,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5499999999999999,high,0.0,0.4067118,Medium Risk,No Value
uid_ef8c68db,1,0.0,0.0,0.0,83,0.17,1,0.020268461685002976,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.17,very_low,0.0,0.9989869,High Risk,No Value
uid_ef903e81,1,0.0,0.0,0.0,10,0.33999999999999997,2,0.6655195243882925,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.33999999999999997,low,0.0,0.2842872,Low Risk,No Value
uid_ef94eb82,1,0.0,0.0,0.0,2,0.53,5,0.9525425502742879,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.53,very_high,0.0,0.27739185,Low Risk,No Value
uid_ef9876e8,2,0.0,0.0,0.0,135,0.24,2,0.001779817518728569,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.24,low,0.0,0.9989949,High Risk,No Value
uid_ef9bc4f2,2,1.0,39.99,39.99,10,0.488,4,0.8862009744663077,High Propensity,1,4,1,4,13.0,2,89.97,New Customer,0.52,high,13.311882554430907,0.18627712,Low Risk,Low Value
uid_efaf69f9,4,0.0,0.0,0.0,75,0.3814285714285714,2,0.00881521165581628,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3814285714285714,low,0.0,0.99912196,High Risk,No Value
uid_efb017e3,1,0.0,0.0,0.0,26,0.19,4,0.5805363209403936,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.584,high,0.0,0.26151958,Low Risk,No Value
uid_efb190dd,4,0.0,0.0,0.0,37,0.374,2,0.0449690291664992,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.374,low,0.0,0.9991435,High Risk,No Value
uid_efb1b650,3,0.0,0.0,0.0,79,0.4714285714285714,4,0.024952769434161668,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4714285714285714,high,0.0,0.998938,High Risk,No Value
uid_efb5005e,3,0.0,0.0,0.0,45,0.47666666666666674,2,0.2742100072116569,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.47666666666666674,low,0.0,0.99885786,High Risk,No Value
uid_efc61092,1,0.0,0.0,0.0,23,0.495,4,0.3774298943114406,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4985714285714286,high,0.0,0.27833828,Low Risk,No Value
uid_efc80116,2,0.0,0.0,0.0,130,0.48,2,0.0014992066838313755,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.48,low,0.0,0.99889106,High Risk,No Value
uid_efcef8b7,2,0.0,0.0,0.0,5,0.538,5,0.7579463097992314,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.538,very_high,0.0,0.48262638,Medium Risk,No Value
uid_efd0bf77,3,0.0,0.0,0.0,14,0.3025,2,0.36466096952544874,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.36166666666666664,low,0.0,0.4100895,Medium Risk,No Value
uid_efd2c428,2,0.0,0.0,0.0,2,0.43,4,0.8339866793837309,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.386,high,0.0,0.21953803,Low Risk,No Value
uid_efd38e51,2,0.0,0.0,0.0,64,0.54,4,0.09760828489758666,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.54,high,0.0,0.9990121,High Risk,No Value
uid_efd3d003,3,1.0,24.99,24.99,23,0.37124999999999997,4,0.7843641788487492,High Propensity,0,2,1,1,106.0,1,24.99,Hibernating,0.37124999999999997,high,1.7792974700113782,0.99915206,High Risk,Low Value
uid_efde934f,3,0.0,0.0,0.0,28,0.215,4,0.34200025866934003,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.215,high,0.0,0.99919647,High Risk,No Value
uid_efe76297,1,0.0,0.0,0.0,146,0.47,2,0.001600755392863025,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.47,low,0.0,0.9987369,High Risk,No Value
uid_eff7ba52,1,0.0,0.0,0.0,33,0.36,4,0.46030438257666617,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4566666666666667,high,0.0,0.2727644,Low Risk,No Value
uid_effba119,2,0.0,0.0,0.0,22,0.5,5,0.3874418908413111,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5,very_high,0.0,0.99921334,High Risk,No Value
uid_f00b1542,2,0.0,0.0,0.0,30,0.5449999999999999,4,0.3975579305592866,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5,high,0.0,0.4555118,Medium Risk,No Value
uid_f00e93fe,4,0.0,0.0,0.0,73,0.4760000000000001,2,0.010215447645328753,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4760000000000001,low,0.0,0.9988035,High Risk,No Value
uid_f00f234b,5,0.0,0.0,0.0,7,0.49466666666666664,4,0.3984941447780739,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.49466666666666664,high,0.0,0.9862554,High Risk,No Value
uid_f0138489,3,0.0,0.0,0.0,31,0.5549999999999999,2,0.2957091041954435,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5549999999999999,low,0.0,0.9989298,High Risk,No Value
uid_f019e0e8,4,0.0,0.0,0.0,43,0.4942857142857143,5,0.2995837321300393,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4942857142857143,very_high,0.0,0.99924755,High Risk,No Value
uid_f01acfa6,4,0.0,0.0,0.0,35,0.4342857142857143,2,0.09356084884140721,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4342857142857143,low,0.0,0.9990754,High Risk,No Value
uid_f01bd178,1,0.0,0.0,0.0,113,0.33999999999999997,4,0.01633336001270303,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.33999999999999997,high,0.0,0.9989636,High Risk,No Value
uid_f01bff7a,1,0.0,0.0,0.0,70,0.3933333333333333,5,0.5735726685107985,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3933333333333333,very_high,0.0,0.9986027,High Risk,No Value
uid_f02418c6,1,0.0,0.0,0.0,9,0.42,2,0.5948424747323988,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.44800000000000006,low,0.0,0.22001877,Low Risk,No Value
uid_f032e90e,1,0.0,0.0,0.0,33,0.14,2,0.435481879758786,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.22,low,0.0,0.3074059,Low Risk,No Value
uid_f0393995,1,1.0,71.97,71.97,136,0.605,5,0.034690729320724506,Low Propensity,0,1,1,4,166.0,1,71.97,Hibernating (High Value),0.605,very_high,3.944452397210198,0.99859756,High Risk,Low Value
uid_f049f78e,2,0.0,0.0,0.0,60,0.215,2,0.053939607445935955,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.215,low,0.0,0.9990676,High Risk,No Value
uid_f04cad44,1,0.0,0.0,0.0,138,0.2966666666666667,5,0.00417079374733402,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.2966666666666667,very_high,0.0,0.99878365,High Risk,No Value
uid_f058ee54,2,0.0,0.0,0.0,16,0.504,5,0.8117037430809201,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4683333333333333,very_high,0.0,0.32769504,Low Risk,No Value
uid_f05bbddd,4,0.0,0.0,0.0,1,0.6085714285714285,4,0.315873397022004,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.6085714285714285,high,0.0,0.74688804,High Risk,No Value
uid_f063ae44,2,1.0,49.98,49.98,54,0.454,4,0.2906530700948943,Medium Propensity,0,2,1,3,84.0,1,49.98,Hibernating (High Value),0.454,high,4.000376551586231,0.9991394,High Risk,Low Value
uid_f0689be6,1,0.0,0.0,0.0,73,0.12,2,0.09706523962063066,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.12,low,0.0,0.9990239,High Risk,No Value
uid_f069678f,2,0.0,0.0,0.0,25,0.434,4,0.6844851224696775,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4066666666666667,high,0.0,0.2537578,Low Risk,No Value
uid_f06b5273,1,0.0,0.0,0.0,139,0.26,5,0.004709577953197799,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.26,very_high,0.0,0.99913305,High Risk,No Value
uid_f06ceea5,3,0.0,0.0,0.0,9,0.5066666666666667,5,0.7032004609664445,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5066666666666667,very_high,0.0,0.65001106,Medium Risk,No Value
uid_f06f391e,2,0.0,0.0,0.0,34,0.488,3,0.5962180606581791,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4857142857142857,medium,0.0,0.31140542,Low Risk,No Value
uid_f070836a,2,0.0,0.0,0.0,21,0.48750000000000004,4,0.6392839269369265,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.48750000000000004,high,0.0,0.9991066,High Risk,No Value
uid_f0757878,3,0.0,0.0,0.0,25,0.35000000000000003,5,0.4848990308168227,Medium Propensity,1,4,1,4,21.0,1,85.98,New Customer,0.4083333333333334,very_high,10.774400943714877,0.97024137,High Risk,Low Value
uid_f07b2e00,2,0.0,0.0,0.0,16,0.6,4,0.5824990967535313,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5583333333333332,high,0.0,0.22325489,Low Risk,No Value
uid_f08f7ea3,3,0.0,0.0,0.0,72,0.454,5,0.04329320875509645,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.454,very_high,0.0,0.9992167,High Risk,No Value
uid_f0917137,4,0.0,0.0,0.0,38,0.42625,5,0.11172990913255207,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.42625,very_high,0.0,0.99906486,High Risk,No Value
