session_id,user_pseudo_id,session_start,session_end,device_category,traffic_source,traffic_medium,item_id,product_category,price_tier,item_price,intent_level,dropoff_reason,category_viewed,order_id,order_revenue,page_view,view_item_list,view_item,add_to_cart,begin_checkout,purchase,avg_scroll_depth,reached_home,reached_plp,reached_pdp,reached_atc,reached_checkout,purchased,pdp_view_count,session_duration_sec,variant,is_returned,payment_method
sess_uid_de2bc5b2_20240314120100,uid_de2bc5b2,2024-03-14 12:01:15,2024-03-14 12:10:06,desktop,google,cpc,LUM-CD-01,Conditioner,low,24.99,high,decision_friction,Conditioner,ord_eac3de,74.97,1,1,3,1,1,1,0.77,True,True,True,True,True,True,3,531.0,control,False,paypal
sess_uid_de2bc5b2_20240405010100,uid_de2bc5b2,2024-04-05 01:01:17,2024-04-05 01:01:17,mobile,google,cpc,LUM-SH-03,Shampoo,mid,39.99,high,price_barrier,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_de3060ed_20240109053900,uid_de3060ed,2024-01-09 05:39:20,2024-01-09 05:41:44,mobile,email,email,LUM-SH-03,Shampoo,mid,39.99,very_high,price_barrier,Shampoo,,0.0,1,1,1,0,0,0,0.11,True,True,True,False,False,False,1,144.0,control,,
sess_uid_de3060ed_20240124213900,uid_de3060ed,2024-01-24 21:39:14,2024-01-24 21:41:54,mobile,email,email,LUM-VP-03,Value Pack,high,54.99,medium,comparison_intent,Value Pack,,0.0,1,1,2,0,0,0,0.59,True,True,True,False,False,False,2,160.0,control,,
sess_uid_de378d61_20240202101300,uid_de378d61,2024-02-02 10:13:03,2024-02-02 10:14:49,mobile,instagram,paid_social,LUM-SH-03,Shampoo,mid,39.99,low,price_shock,Shampoo,,0.0,1,1,1,0,0,0,0.19,True,True,True,False,False,False,1,106.0,control,,
sess_uid_de39b9da_20240126024100,uid_de39b9da,2024-01-26 02:41:18,2024-01-26 02:42:58,mobile,google,cpc,LUM-BW-02,Body Wash,low,22.99,high,distraction,Body Wash,,0.0,1,1,1,0,0,0,0.42,True,True,True,False,False,False,1,100.0,treatment,,
sess_uid_de39b9da_20240221224100,uid_de39b9da,2024-02-21 22:41:07,2024-02-21 22:41:07,mobile,direct,none,LUM-BW-02,Body Wash,low,22.99,very_high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_de39b9da_20240312134100,uid_de39b9da,2024-03-12 13:41:08,2024-03-12 13:46:58,mobile,google,cpc,LUM-BW-01,Body Wash,low,21.99,high,decision_friction,Body Wash,,0.0,1,1,3,0,0,0,0.9133333333333334,True,True,True,False,False,False,3,350.0,treatment,,
sess_uid_de48471f_20240209010400,uid_de48471f,2024-02-09 01:04:05,2024-02-09 01:05:29,desktop,email,email,LUM-CD-01,Conditioner,low,24.99,very_high,price_barrier,Conditioner,,0.0,1,1,1,0,0,0,0.11,True,True,True,False,False,False,1,84.0,treatment,,
sess_uid_de48471f_20240218090400,uid_de48471f,2024-02-18 09:04:06,2024-02-18 09:11:17,mobile,email,email,LUM-SH-03,Shampoo,mid,39.99,very_high,converted,Shampoo,,0.0,1,1,2,1,1,0,0.63,True,True,True,True,True,False,2,431.0,treatment,,
sess_uid_de52c23a_20240316041000,uid_de52c23a,2024-03-16 04:10:12,2024-03-16 04:10:12,desktop,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_de52c23a_20240402041000,uid_de52c23a,2024-04-02 04:10:11,2024-04-02 04:11:17,desktop,instagram,paid_social,LUM-SH-01,Shampoo,low,21.99,low,price_shock,Shampoo,,0.0,1,1,1,0,0,0,0.19,True,True,True,False,False,False,1,66.0,control,,
sess_uid_de56ab9a_20240209045300,uid_de56ab9a,2024-02-09 04:53:01,2024-02-09 04:53:01,mobile,email,email,LUM-BW-02,Body Wash,low,22.99,very_high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_de634217_20240319130800,uid_de634217,2024-03-19 13:08:20,2024-03-19 13:08:20,mobile,tiktok,paid_social,LUM-CD-01,Conditioner,low,24.99,low,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_de6bcfc4_20240218065800,uid_de6bcfc4,2024-02-18 06:58:11,2024-02-18 06:58:11,mobile,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_de6f55ad_20240311155400,uid_de6f55ad,2024-03-11 15:54:17,2024-03-11 15:57:01,tablet,google,cpc,LUM-CD-01,Conditioner,low,24.99,high,comparison_intent,Conditioner,,0.0,1,1,2,0,0,0,0.6,True,True,True,False,False,False,2,164.0,treatment,,
sess_uid_de6f55ad_20240322185400,uid_de6f55ad,2024-03-22 18:54:08,2024-03-22 18:54:08,desktop,google,cpc,LUM-VP-01,Value Pack,high,59.99,medium,price_barrier,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_de758afc_20240307182000,uid_de758afc,2024-03-07 18:20:06,2024-03-07 18:20:06,mobile,instagram,paid_social,LUM-VP-02,Value Pack,high,64.99,very_low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_de758afc_20240314232000,uid_de758afc,2024-03-14 23:20:20,2024-03-14 23:21:07,mobile,direct,none,LUM-CD-01,Conditioner,low,24.99,very_high,converted,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,47.0,treatment,,
sess_uid_de88b192_20240304145100,uid_de88b192,2024-03-04 14:51:13,2024-03-04 14:51:13,mobile,instagram,paid_social,LUM-SH-01,Shampoo,low,21.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_de9f9a23_20240109113000,uid_de9f9a23,2024-01-09 11:30:15,2024-01-09 11:31:20,mobile,google,cpc,LUM-CD-01,Conditioner,low,24.99,high,converted,Conditioner,,0.0,1,1,1,0,0,0,0.87,True,True,True,False,False,False,1,65.0,treatment,,
sess_uid_de9f9a23_20240209003000,uid_de9f9a23,2024-02-09 00:30:08,2024-02-09 00:30:39,mobile,google,cpc,LUM-BDL-02,Bundle,mid,39.99,high,converted,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,31.0,treatment,,
sess_uid_dea21fe7_20240311091100,uid_dea21fe7,2024-03-11 09:11:06,2024-03-11 09:11:43,mobile,tiktok,paid_social,LUM-BW-01,Body Wash,low,21.99,low,impulse_faded,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,37.0,control,,
sess_uid_dea21fe7_20240319011100,uid_dea21fe7,2024-03-19 01:11:14,2024-03-19 01:11:14,mobile,referral,referral,LUM-BDL-03,Bundle,mid,44.99,high,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_dea5bdc6_20240316140700,uid_dea5bdc6,2024-03-16 14:07:15,2024-03-16 14:07:15,mobile,tiktok,paid_social,LUM-BW-02,Body Wash,low,22.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_dea5bdc6_20240324060700,uid_dea5bdc6,2024-03-24 06:07:09,2024-03-24 06:07:09,mobile,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_deb67b2b_20240224044800,uid_deb67b2b,2024-02-24 04:48:19,2024-02-24 04:48:19,desktop,instagram,paid_social,LUM-VP-01,Value Pack,high,59.99,very_low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_deb67b2b_20240324214800,uid_deb67b2b,2024-03-24 21:48:13,2024-03-24 21:48:45,desktop,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,impulse_faded,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,32.0,treatment,,
sess_uid_debe824a_20240302154300,uid_debe824a,2024-03-02 15:43:02,2024-03-02 15:43:02,mobile,google,cpc,LUM-BDL-03,Bundle,mid,44.99,high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_debe824a_20240328004300,uid_debe824a,2024-03-28 00:43:13,2024-03-28 00:43:13,mobile,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_dec6011d_20240211072800,uid_dec6011d,2024-02-11 07:28:20,2024-02-11 07:28:52,mobile,email,email,LUM-BW-02,Body Wash,low,22.99,very_high,converted,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,32.0,control,,
sess_uid_ded00bf2_20240314114100,uid_ded00bf2,2024-03-14 11:41:17,2024-03-14 11:47:53,desktop,google,cpc,LUM-CD-01,Conditioner,low,24.99,high,comparison_intent,Conditioner,ord_2fb238,49.98,1,1,2,1,1,1,0.615,True,True,True,True,True,True,2,396.0,treatment,False,shop_pay
sess_uid_ded00bf2_20240327064100,uid_ded00bf2,2024-03-27 06:41:04,2024-03-27 06:41:04,tablet,instagram,paid_social,LUM-VP-03,Value Pack,high,54.99,very_low,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_ded3f342_20240308031100,uid_ded3f342,2024-03-08 03:11:10,2024-03-08 03:12:46,mobile,referral,referral,LUM-SH-02,Shampoo,low,23.99,high,comparison_intent,Shampoo,,0.0,1,1,1,0,0,0,0.78,True,True,True,False,False,False,1,96.0,treatment,,
sess_uid_ded3f342_20240318161100,uid_ded3f342,2024-03-18 16:11:06,2024-03-18 16:12:45,mobile,google,cpc,LUM-SH-03,Shampoo,mid,39.99,high,price_barrier,Shampoo,,0.0,1,1,1,0,0,0,0.23,True,True,True,False,False,False,1,99.0,treatment,,
sess_uid_ded3f342_20240327091100,uid_ded3f342,2024-03-27 09:11:06,2024-03-27 09:12:47,mobile,email,email,LUM-SH-01,Shampoo,low,21.99,very_high,price_barrier,Shampoo,,0.0,1,1,1,0,0,0,0.13,True,True,True,False,False,False,1,101.0,treatment,,
sess_uid_deddf624_20240113010600,uid_deddf624,2024-01-13 01:06:05,2024-01-13 01:07:50,mobile,direct,none,LUM-BW-01,Body Wash,low,21.99,very_high,out_of_stock,Body Wash,,0.0,1,1,1,0,0,0,0.31,True,True,True,False,False,False,1,105.0,treatment,,
sess_uid_deddf624_20240130220600,uid_deddf624,2024-01-30 22:06:08,2024-01-30 22:09:36,mobile,direct,none,LUM-SH-03,Shampoo,mid,39.99,very_high,converted,Shampoo,ord_07a01d,42.56,1,1,1,1,1,1,0.81,True,True,True,True,True,True,1,208.0,treatment,False,credit_card
sess_uid_deddf624_20240221120600,uid_deddf624,2024-02-21 12:06:08,2024-02-21 12:06:27,mobile,direct,none,LUM-BW-02,Body Wash,low,22.99,very_high,converted,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,19.0,treatment,,
sess_uid_deddf624_20240311190600,uid_deddf624,2024-03-11 19:06:02,2024-03-11 19:10:39,mobile,email,email,LUM-BDL-02,Bundle,mid,39.99,very_high,converted,Bundle,ord_18d350,42.75,1,1,1,1,1,1,0.69,True,True,True,True,True,True,1,277.0,treatment,False,credit_card
sess_uid_dee06ade_20240229035200,uid_dee06ade,2024-02-29 03:52:06,2024-02-29 03:52:06,desktop,tiktok,paid_social,LUM-BDL-01,Bundle,mid,42.99,low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_dee06ade_20240316215200,uid_dee06ade,2024-03-16 21:52:09,2024-03-16 21:52:59,desktop,tiktok,paid_social,LUM-CD-01,Conditioner,low,24.99,low,impulse_faded,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,50.0,control,,
sess_uid_def5f1ac_20240115070900,uid_def5f1ac,2024-01-15 07:09:10,2024-01-15 07:09:43,mobile,referral,referral,LUM-CD-01,Conditioner,low,24.99,high,comparison_intent,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,33.0,control,,
sess_uid_def5f1ac_20240201040900,uid_def5f1ac,2024-02-01 04:09:07,2024-02-01 04:10:03,tablet,referral,referral,LUM-BDL-02,Bundle,mid,39.99,high,comparison_intent,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,56.0,control,,
sess_uid_def6aa03_20240121191800,uid_def6aa03,2024-01-21 19:18:02,2024-01-21 19:18:28,mobile,instagram,paid_social,LUM-BW-02,Body Wash,low,22.99,low,impulse_faded,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,26.0,control,,
sess_uid_def6aa03_20240201111800,uid_def6aa03,2024-02-01 11:18:09,2024-02-01 11:19:03,mobile,google,cpc,LUM-CD-01,Conditioner,low,24.99,high,converted,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,54.0,control,,
sess_uid_def6aa03_20240227201800,uid_def6aa03,2024-02-27 20:18:04,2024-02-27 20:18:04,desktop,google,cpc,LUM-BDL-02,Bundle,mid,39.99,high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_def6aa03_20240305231800,uid_def6aa03,2024-03-05 23:18:20,2024-03-05 23:18:20,mobile,google,cpc,LUM-BDL-02,Bundle,mid,39.99,high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_def6aa03_20240330151800,uid_def6aa03,2024-03-30 15:18:18,2024-03-30 15:18:18,mobile,instagram,paid_social,LUM-VP-02,Value Pack,high,64.99,very_low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_defd542b_20240127064200,uid_defd542b,2024-01-27 06:42:07,2024-01-27 06:43:06,desktop,email,email,LUM-BW-01,Body Wash,low,21.99,very_high,converted,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,59.0,control,,
sess_uid_df01c555_20240225130900,uid_df01c555,2024-02-25 13:09:10,2024-02-25 13:10:33,mobile,direct,none,LUM-BW-01,Body Wash,low,21.99,very_high,price_barrier,Body Wash,,0.0,1,1,1,0,0,0,0.2,True,True,True,False,False,False,1,83.0,treatment,,
sess_uid_df055eb8_20240314125900,uid_df055eb8,2024-03-14 12:59:04,2024-03-14 12:59:04,mobile,tiktok,paid_social,LUM-CD-01,Conditioner,low,24.99,low,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_df05eab0_20240207102600,uid_df05eab0,2024-02-07 10:26:09,2024-02-07 10:30:14,mobile,email,email,LUM-BDL-02,Bundle,mid,39.99,very_high,decision_friction,Bundle,,0.0,1,1,2,0,0,0,0.72,True,True,True,False,False,False,2,245.0,treatment,,
sess_uid_df05eab0_20240229022600,uid_df05eab0,2024-02-29 02:26:17,2024-02-29 02:27:19,desktop,instagram,paid_social,LUM-SH-02,Shampoo,low,23.99,low,price_shock,Shampoo,,0.0,1,1,1,0,0,0,0.21,True,True,True,False,False,False,1,62.0,treatment,,
sess_uid_df0aa51b_20240217192300,uid_df0aa51b,2024-02-17 19:23:15,2024-02-17 19:26:19,desktop,direct,none,LUM-CD-01,Conditioner,low,24.99,very_high,out_of_stock,Conditioner,ord_a08685,49.98,1,1,1,1,1,1,0.28,True,True,True,True,True,True,1,184.0,treatment,False,apple_pay
sess_uid_df0aa51b_20240302172300,uid_df0aa51b,2024-03-02 17:23:09,2024-03-02 17:23:49,desktop,google,cpc,LUM-BDL-02,Bundle,mid,39.99,high,converted,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,40.0,treatment,,
sess_uid_df0aa51b_20240328122300,uid_df0aa51b,2024-03-28 12:23:04,2024-03-28 12:24:32,desktop,referral,referral,LUM-VP-02,Value Pack,high,64.99,medium,price_barrier,Value Pack,,0.0,1,1,1,0,0,0,0.23,True,True,True,False,False,False,1,88.0,treatment,,
sess_uid_df15b1fe_20240220112800,uid_df15b1fe,2024-02-20 11:28:18,2024-02-20 11:32:54,desktop,email,email,LUM-BW-02,Body Wash,low,22.99,very_high,converted,Body Wash,,0.0,1,1,2,0,0,0,0.81,True,True,True,False,False,False,2,276.0,control,,
sess_uid_df34eeaf_20240203170200,uid_df34eeaf,2024-02-03 17:02:11,2024-02-03 17:02:11,tablet,google,cpc,LUM-BDL-03,Bundle,mid,44.99,high,comparison_intent,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_df4d324d_20240303030900,uid_df4d324d,2024-03-03 03:09:05,2024-03-03 03:09:05,desktop,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_df50079c_20240224041200,uid_df50079c,2024-02-24 04:12:18,2024-02-24 04:15:03,desktop,email,email,LUM-BW-01,Body Wash,low,21.99,very_high,converted,Body Wash,ord_dd92f7,21.99,1,1,1,1,1,1,0.81,True,True,True,True,True,True,1,165.0,control,True,credit_card
sess_uid_df50079c_20240310151200,uid_df50079c,2024-03-10 15:12:08,2024-03-10 15:12:08,mobile,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_df50079c_20240326131200,uid_df50079c,2024-03-26 13:12:13,2024-03-26 13:12:13,desktop,email,email,LUM-SH-02,Shampoo,low,23.99,very_high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_df572086_20240223023600,uid_df572086,2024-02-23 02:36:08,2024-02-23 02:36:08,mobile,instagram,paid_social,LUM-VP-02,Value Pack,high,64.99,very_low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_df572086_20240305213600,uid_df572086,2024-03-05 21:36:09,2024-03-05 21:36:09,tablet,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_df6333b2_20240202114100,uid_df6333b2,2024-02-02 11:41:09,2024-02-02 11:41:09,mobile,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_df6333b2_20240301034100,uid_df6333b2,2024-03-01 03:41:10,2024-03-01 03:42:06,mobile,google,cpc,LUM-BW-02,Body Wash,low,22.99,high,converted,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,56.0,control,,
sess_uid_df6de7cf_20240321235400,uid_df6de7cf,2024-03-21 23:54:03,2024-03-21 23:54:03,desktop,google,cpc,LUM-BW-02,Body Wash,low,22.99,high,decision_friction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_df6f9cf4_20240109035900,uid_df6f9cf4,2024-01-09 03:59:11,2024-01-09 03:59:26,mobile,email,email,LUM-SH-01,Shampoo,low,21.99,very_high,price_barrier,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,15.0,treatment,,
sess_uid_df6f9cf4_20240208095900,uid_df6f9cf4,2024-02-08 09:59:11,2024-02-08 09:59:47,mobile,instagram,paid_social,LUM-VP-02,Value Pack,high,64.99,very_low,impulse_faded,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,36.0,treatment,,
sess_uid_df73cab3_20240313175600,uid_df73cab3,2024-03-13 17:56:10,2024-03-13 17:58:41,mobile,email,email,LUM-BDL-03,Bundle,mid,44.99,very_high,converted,Bundle,,0.0,1,1,1,1,0,0,0.97,True,True,True,True,False,False,1,151.0,treatment,,
sess_uid_df73cab3_20240402005600,uid_df73cab3,2024-04-02 00:56:12,2024-04-02 00:57:41,mobile,email,email,LUM-BDL-03,Bundle,mid,44.99,very_high,converted,Bundle,,0.0,1,1,1,1,0,0,0.73,True,True,True,True,False,False,1,89.0,treatment,,
sess_uid_dfd98d81_20240115013500,uid_dfd98d81,2024-01-15 01:35:11,2024-01-15 01:35:11,mobile,google,cpc,LUM-BDL-03,Bundle,mid,44.99,high,comparison_intent,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_dff5432f_20240302064900,uid_dff5432f,2024-03-02 06:49:09,2024-03-02 06:49:32,mobile,google,cpc,LUM-BDL-01,Bundle,mid,42.99,high,decision_friction,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,23.0,treatment,,
sess_uid_dffa9326_20240310055900,uid_dffa9326,2024-03-10 05:59:10,2024-03-10 05:59:10,tablet,instagram,paid_social,LUM-BW-01,Body Wash,low,21.99,low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_dffc9349_20240131213500,uid_dffc9349,2024-01-31 21:35:07,2024-01-31 21:38:10,mobile,direct,none,LUM-SH-01,Shampoo,low,21.99,very_high,converted,Shampoo,,0.0,1,1,1,1,0,0,0.58,True,True,True,True,False,False,1,183.0,treatment,,
sess_uid_dffc9349_20240302053500,uid_dffc9349,2024-03-02 05:35:01,2024-03-02 05:38:46,mobile,direct,none,LUM-CD-01,Conditioner,low,24.99,very_high,converted,Conditioner,ord_2ebdec,24.99,1,1,1,1,1,1,0.7,True,True,True,True,True,True,1,225.0,treatment,False,paypal
sess_uid_dffc9349_20240328073500,uid_dffc9349,2024-03-28 07:35:16,2024-03-28 07:40:48,mobile,direct,none,LUM-SH-01,Shampoo,low,21.99,very_high,converted,Shampoo,ord_474e91,65.97,1,1,1,1,1,1,0.54,True,True,True,True,True,True,1,332.0,treatment,False,credit_card
sess_uid_e0037ead_20240111091500,uid_e0037ead,2024-01-11 09:15:03,2024-01-11 09:20:51,mobile,referral,referral,LUM-CD-01,Conditioner,low,24.99,high,comparison_intent,Conditioner,,0.0,1,1,2,0,0,0,0.645,True,True,True,False,False,False,2,348.0,control,,
sess_uid_e0037ead_20240124151500,uid_e0037ead,2024-01-24 15:15:07,2024-01-24 15:15:52,mobile,referral,referral,LUM-CD-01,Conditioner,low,24.99,high,distraction,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,45.0,control,,
sess_uid_e0037ead_20240211101500,uid_e0037ead,2024-02-11 10:15:02,2024-02-11 10:23:50,desktop,referral,referral,LUM-BW-01,Body Wash,low,21.99,high,converted,Body Wash,ord_f83fd3,43.98,1,1,3,1,1,1,0.8166666666666668,True,True,True,True,True,True,3,528.0,control,False,credit_card
sess_uid_e0037ead_20240220001500,uid_e0037ead,2024-02-20 00:15:07,2024-02-20 00:20:26,mobile,referral,referral,LUM-BDL-02,Bundle,mid,39.99,high,converted,Bundle,,0.0,1,1,2,1,0,0,0.915,True,True,True,True,False,False,2,319.0,control,,
sess_uid_e00456e5_20240203090600,uid_e00456e5,2024-02-03 09:06:11,2024-02-03 09:06:11,desktop,google,cpc,LUM-BDL-03,Bundle,mid,44.99,high,decision_friction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_e00456e5_20240229030600,uid_e00456e5,2024-02-29 03:06:14,2024-02-29 03:09:58,mobile,google,cpc,LUM-CD-01,Conditioner,low,24.99,high,converted,Conditioner,,0.0,1,1,1,1,1,0,0.98,True,True,True,True,True,False,1,224.0,treatment,,
sess_uid_e00456e5_20240316030600,uid_e00456e5,2024-03-16 03:06:04,2024-03-16 03:06:04,desktop,google,cpc,LUM-BDL-02,Bundle,mid,39.99,high,price_barrier,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_e00456e5_20240403000600,uid_e00456e5,2024-04-03 00:06:05,2024-04-03 00:06:05,mobile,instagram,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_e0064e0e_20240214164400,uid_e0064e0e,2024-02-14 16:44:04,2024-02-14 16:44:04,mobile,referral,referral,LUM-CD-01,Conditioner,low,24.99,high,price_barrier,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_e0064e0e_20240304124400,uid_e0064e0e,2024-03-04 12:44:10,2024-03-04 12:46:04,mobile,referral,referral,LUM-BDL-03,Bundle,mid,44.99,high,comparison_intent,Bundle,,0.0,1,1,1,0,0,0,0.56,True,True,True,False,False,False,1,114.0,control,,
sess_uid_e0101c90_20240324024100,uid_e0101c90,2024-03-24 02:41:04,2024-03-24 02:41:04,desktop,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_e037ef16_20240217200200,uid_e037ef16,2024-02-17 20:02:05,2024-02-17 20:07:01,desktop,google,cpc,LUM-BDL-03,Bundle,mid,44.99,high,comparison_intent,Bundle,,0.0,1,1,2,0,0,0,0.485,True,True,True,False,False,False,2,296.0,control,,
sess_uid_e04439b5_20240308024800,uid_e04439b5,2024-03-08 02:48:15,2024-03-08 02:48:35,mobile,instagram,paid_social,LUM-VP-02,Value Pack,high,64.99,very_low,price_shock,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,20.0,treatment,,
sess_uid_e04b69d5_20240206005100,uid_e04b69d5,2024-02-06 00:51:08,2024-02-06 00:51:08,desktop,instagram,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_e04b69d5_20240305235100,uid_e04b69d5,2024-03-05 23:51:04,2024-03-05 23:51:26,mobile,instagram,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,price_shock,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,22.0,control,,
sess_uid_e04b69d5_20240329145100,uid_e04b69d5,2024-03-29 14:51:16,2024-03-29 14:51:16,mobile,referral,referral,LUM-SH-01,Shampoo,low,21.99,high,comparison_intent,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_e05278ed_20240211001400,uid_e05278ed,2024-02-11 00:14:08,2024-02-11 00:14:08,mobile,instagram,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_e0534eb1_20240114162300,uid_e0534eb1,2024-01-14 16:23:15,2024-01-14 16:24:01,mobile,google,cpc,LUM-CD-01,Conditioner,low,24.99,high,comparison_intent,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,46.0,treatment,,
sess_uid_e0534eb1_20240122052300,uid_e0534eb1,2024-01-22 05:23:02,2024-01-22 05:24:47,mobile,direct,none,LUM-SH-02,Shampoo,low,23.99,very_high,price_barrier,Shampoo,,0.0,1,1,1,0,0,0,0.24,True,True,True,False,False,False,1,105.0,treatment,,
sess_uid_e056e76e_20240322004400,uid_e056e76e,2024-03-22 00:44:20,2024-03-22 00:45:06,tablet,tiktok,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,price_shock,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,46.0,treatment,,
