week_end_date,week_index,market,region,channel,brand,acv_distribution
2024-07-06,78,Detroit,Midwest,Drug,Pantene,0.9063
2024-07-06,78,Detroit,Midwest,Drug,Private Label,0.8668
2024-07-06,78,Seattle,West,Food,Luminos,0.7745
2024-07-06,78,Seattle,West,Food,Dove,0.9433
2024-07-06,78,Seattle,West,Food,Suave,0.9165
2024-07-06,78,Seattle,West,Food,Pantene,0.9055
2024-07-06,78,Seattle,West,Food,Private Label,0.8499
2024-07-06,78,Seattle,West,Mass,Luminos,0.7656
2024-07-06,78,Seattle,West,Mass,Dove,0.9489
2024-07-06,78,Seattle,West,Mass,Suave,0.9085
2024-07-06,78,Seattle,West,Mass,Pantene,0.9058
2024-07-06,78,Seattle,West,Mass,Private Label,0.8677
2024-07-06,78,Seattle,West,Drug,Luminos,0.6424
2024-07-06,78,Seattle,West,Drug,Dove,0.9334
2024-07-06,78,Seattle,West,Drug,Suave,0.8956
2024-07-06,78,Seattle,West,Drug,Pantene,0.8843
2024-07-06,78,Seattle,West,Drug,Private Label,0.862
2024-07-13,79,New York,Northeast,Food,Luminos,0.7482
2024-07-13,79,New York,Northeast,Food,Dove,0.9308
2024-07-13,79,New York,Northeast,Food,Suave,0.9161
2024-07-13,79,New York,Northeast,Food,Pantene,0.8779
2024-07-13,79,New York,Northeast,Food,Private Label,0.8551
2024-07-13,79,New York,Northeast,Mass,Luminos,0.7442
2024-07-13,79,New York,Northeast,Mass,Dove,0.9475
2024-07-13,79,New York,Northeast,Mass,Suave,0.9104
2024-07-13,79,New York,Northeast,Mass,Pantene,0.8909
2024-07-13,79,New York,Northeast,Mass,Private Label,0.8447
2024-07-13,79,New York,Northeast,Drug,Luminos,0.6213
2024-07-13,79,New York,Northeast,Drug,Dove,0.9487
2024-07-13,79,New York,Northeast,Drug,Suave,0.9122
2024-07-13,79,New York,Northeast,Drug,Pantene,0.8952
2024-07-13,79,New York,Northeast,Drug,Private Label,0.8573
2024-07-13,79,Los Angeles,West,Food,Luminos,0.684
2024-07-13,79,Los Angeles,West,Food,Dove,0.9366
2024-07-13,79,Los Angeles,West,Food,Suave,0.8989
2024-07-13,79,Los Angeles,West,Food,Pantene,0.8982
2024-07-13,79,Los Angeles,West,Food,Private Label,0.8401
2024-07-13,79,Los Angeles,West,Mass,Luminos,0.6881
2024-07-13,79,Los Angeles,West,Mass,Dove,0.9541
2024-07-13,79,Los Angeles,West,Mass,Suave,0.9206
2024-07-13,79,Los Angeles,West,Mass,Pantene,0.8883
2024-07-13,79,Los Angeles,West,Mass,Private Label,0.8527
2024-07-13,79,Los Angeles,West,Drug,Luminos,0.5658
2024-07-13,79,Los Angeles,West,Drug,Dove,0.9378
2024-07-13,79,Los Angeles,West,Drug,Suave,0.9038
2024-07-13,79,Los Angeles,West,Drug,Pantene,0.8851
2024-07-13,79,Los Angeles,West,Drug,Private Label,0.8637
2024-07-13,79,Chicago,Midwest,Food,Luminos,0.669
2024-07-13,79,Chicago,Midwest,Food,Dove,0.9531
2024-07-13,79,Chicago,Midwest,Food,Suave,0.9312
2024-07-13,79,Chicago,Midwest,Food,Pantene,0.8822
2024-07-13,79,Chicago,Midwest,Food,Private Label,0.8571
2024-07-13,79,Chicago,Midwest,Mass,Luminos,0.6585
2024-07-13,79,Chicago,Midwest,Mass,Dove,0.9376
2024-07-13,79,Chicago,Midwest,Mass,Suave,0.9038
2024-07-13,79,Chicago,Midwest,Mass,Pantene,0.889
2024-07-13,79,Chicago,Midwest,Mass,Private Label,0.8466
2024-07-13,79,Chicago,Midwest,Drug,Luminos,0.5491
2024-07-13,79,Chicago,Midwest,Drug,Dove,0.9426
2024-07-13,79,Chicago,Midwest,Drug,Suave,0.9036
2024-07-13,79,Chicago,Midwest,Drug,Pantene,0.8893
2024-07-13,79,Chicago,Midwest,Drug,Private Label,0.8514
2024-07-13,79,Houston,South,Food,Luminos,0.7315
2024-07-13,79,Houston,South,Food,Dove,0.9547
2024-07-13,79,Houston,South,Food,Suave,0.9101
2024-07-13,79,Houston,South,Food,Pantene,0.8875
2024-07-13,79,Houston,South,Food,Private Label,0.8729
2024-07-13,79,Houston,South,Mass,Luminos,0.7322
2024-07-13,79,Houston,South,Mass,Dove,0.9402
2024-07-13,79,Houston,South,Mass,Suave,0.9083
2024-07-13,79,Houston,South,Mass,Pantene,0.9011
2024-07-13,79,Houston,South,Mass,Private Label,0.854
2024-07-13,79,Houston,South,Drug,Luminos,0.6081
2024-07-13,79,Houston,South,Drug,Dove,0.936
2024-07-13,79,Houston,South,Drug,Suave,0.9047
2024-07-13,79,Houston,South,Drug,Pantene,0.9
2024-07-13,79,Houston,South,Drug,Private Label,0.8428
2024-07-13,79,Philadelphia,Northeast,Food,Luminos,0.7458
2024-07-13,79,Philadelphia,Northeast,Food,Dove,0.9316
2024-07-13,79,Philadelphia,Northeast,Food,Suave,0.932
2024-07-13,79,Philadelphia,Northeast,Food,Pantene,0.8958
2024-07-13,79,Philadelphia,Northeast,Food,Private Label,0.847
2024-07-13,79,Philadelphia,Northeast,Mass,Luminos,0.7447
2024-07-13,79,Philadelphia,Northeast,Mass,Dove,0.9482
2024-07-13,79,Philadelphia,Northeast,Mass,Suave,0.9065
2024-07-13,79,Philadelphia,Northeast,Mass,Pantene,0.8905
2024-07-13,79,Philadelphia,Northeast,Mass,Private Label,0.8549
2024-07-13,79,Philadelphia,Northeast,Drug,Luminos,0.6329
2024-07-13,79,Philadelphia,Northeast,Drug,Dove,0.9347
2024-07-13,79,Philadelphia,Northeast,Drug,Suave,0.91
2024-07-13,79,Philadelphia,Northeast,Drug,Pantene,0.8862
2024-07-13,79,Philadelphia,Northeast,Drug,Private Label,0.859
2024-07-13,79,Phoenix,West,Food,Luminos,0.7272
2024-07-13,79,Phoenix,West,Food,Dove,0.9385
2024-07-13,79,Phoenix,West,Food,Suave,0.9189
2024-07-13,79,Phoenix,West,Food,Pantene,0.8809
2024-07-13,79,Phoenix,West,Food,Private Label,0.8459
2024-07-13,79,Phoenix,West,Mass,Luminos,0.7291
2024-07-13,79,Phoenix,West,Mass,Dove,0.9418
2024-07-13,79,Phoenix,West,Mass,Suave,0.9173
2024-07-13,79,Phoenix,West,Mass,Pantene,0.8728
2024-07-13,79,Phoenix,West,Mass,Private Label,0.8574
2024-07-13,79,Phoenix,West,Drug,Luminos,0.6111
2024-07-13,79,Phoenix,West,Drug,Dove,0.9445
2024-07-13,79,Phoenix,West,Drug,Suave,0.9177
2024-07-13,79,Phoenix,West,Drug,Pantene,0.8881
2024-07-13,79,Phoenix,West,Drug,Private Label,0.8531
2024-07-13,79,San Antonio,South,Food,Luminos,0.6549
2024-07-13,79,San Antonio,South,Food,Dove,0.9232
2024-07-13,79,San Antonio,South,Food,Suave,0.9003
2024-07-13,79,San Antonio,South,Food,Pantene,0.8863
2024-07-13,79,San Antonio,South,Food,Private Label,0.8483
2024-07-13,79,San Antonio,South,Mass,Luminos,0.6525
2024-07-13,79,San Antonio,South,Mass,Dove,0.9399
2024-07-13,79,San Antonio,South,Mass,Suave,0.9067
2024-07-13,79,San Antonio,South,Mass,Pantene,0.9003
2024-07-13,79,San Antonio,South,Mass,Private Label,0.8417
2024-07-13,79,San Antonio,South,Drug,Luminos,0.5254
2024-07-13,79,San Antonio,South,Drug,Dove,0.9268
2024-07-13,79,San Antonio,South,Drug,Suave,0.9115
2024-07-13,79,San Antonio,South,Drug,Pantene,0.874
2024-07-13,79,San Antonio,South,Drug,Private Label,0.8438
2024-07-13,79,Dallas,South,Food,Luminos,0.6644
2024-07-13,79,Dallas,South,Food,Dove,0.9319
2024-07-13,79,Dallas,South,Food,Suave,0.9018
2024-07-13,79,Dallas,South,Food,Pantene,0.9023
2024-07-13,79,Dallas,South,Food,Private Label,0.8338
2024-07-13,79,Dallas,South,Mass,Luminos,0.6724
2024-07-13,79,Dallas,South,Mass,Dove,0.9302
2024-07-13,79,Dallas,South,Mass,Suave,0.8917
2024-07-13,79,Dallas,South,Mass,Pantene,0.9018
2024-07-13,79,Dallas,South,Mass,Private Label,0.8645
2024-07-13,79,Dallas,South,Drug,Luminos,0.5352
2024-07-13,79,Dallas,South,Drug,Dove,0.9554
2024-07-13,79,Dallas,South,Drug,Suave,0.9337
2024-07-13,79,Dallas,South,Drug,Pantene,0.8818
2024-07-13,79,Dallas,South,Drug,Private Label,0.8609
2024-07-13,79,Detroit,Midwest,Food,Luminos,0.7332
2024-07-13,79,Detroit,Midwest,Food,Dove,0.9508
2024-07-13,79,Detroit,Midwest,Food,Suave,0.9105
2024-07-13,79,Detroit,Midwest,Food,Pantene,0.8875
2024-07-13,79,Detroit,Midwest,Food,Private Label,0.8651
2024-07-13,79,Detroit,Midwest,Mass,Luminos,0.7273
2024-07-13,79,Detroit,Midwest,Mass,Dove,0.952
2024-07-13,79,Detroit,Midwest,Mass,Suave,0.9022
2024-07-13,79,Detroit,Midwest,Mass,Pantene,0.8677
2024-07-13,79,Detroit,Midwest,Mass,Private Label,0.854
2024-07-13,79,Detroit,Midwest,Drug,Luminos,0.615
2024-07-13,79,Detroit,Midwest,Drug,Dove,0.9425
2024-07-13,79,Detroit,Midwest,Drug,Suave,0.904
2024-07-13,79,Detroit,Midwest,Drug,Pantene,0.8812
2024-07-13,79,Detroit,Midwest,Drug,Private Label,0.8581
2024-07-13,79,Seattle,West,Food,Luminos,0.7662
2024-07-13,79,Seattle,West,Food,Dove,0.947
2024-07-13,79,Seattle,West,Food,Suave,0.9427
2024-07-13,79,Seattle,West,Food,Pantene,0.8844
2024-07-13,79,Seattle,West,Food,Private Label,0.8478
2024-07-13,79,Seattle,West,Mass,Luminos,0.7632
2024-07-13,79,Seattle,West,Mass,Dove,0.9322
2024-07-13,79,Seattle,West,Mass,Suave,0.9156
2024-07-13,79,Seattle,West,Mass,Pantene,0.8818
2024-07-13,79,Seattle,West,Mass,Private Label,0.856
2024-07-13,79,Seattle,West,Drug,Luminos,0.6496
2024-07-13,79,Seattle,West,Drug,Dove,0.9286
2024-07-13,79,Seattle,West,Drug,Suave,0.9055
2024-07-13,79,Seattle,West,Drug,Pantene,0.8853
2024-07-13,79,Seattle,West,Drug,Private Label,0.8528
2024-07-20,80,New York,Northeast,Food,Luminos,0.7456
2024-07-20,80,New York,Northeast,Food,Dove,0.9553
2024-07-20,80,New York,Northeast,Food,Suave,0.9175
2024-07-20,80,New York,Northeast,Food,Pantene,0.8931
2024-07-20,80,New York,Northeast,Food,Private Label,0.8351
2024-07-20,80,New York,Northeast,Mass,Luminos,0.746
2024-07-20,80,New York,Northeast,Mass,Dove,0.9481
2024-07-20,80,New York,Northeast,Mass,Suave,0.9155
2024-07-20,80,New York,Northeast,Mass,Pantene,0.8893
2024-07-20,80,New York,Northeast,Mass,Private Label,0.8513
2024-07-20,80,New York,Northeast,Drug,Luminos,0.616
2024-07-20,80,New York,Northeast,Drug,Dove,0.9326
2024-07-20,80,New York,Northeast,Drug,Suave,0.8966
2024-07-20,80,New York,Northeast,Drug,Pantene,0.9027
2024-07-20,80,New York,Northeast,Drug,Private Label,0.859
2024-07-20,80,Los Angeles,West,Food,Luminos,0.6958
2024-07-20,80,Los Angeles,West,Food,Dove,0.938
2024-07-20,80,Los Angeles,West,Food,Suave,0.8952
2024-07-20,80,Los Angeles,West,Food,Pantene,0.8781
2024-07-20,80,Los Angeles,West,Food,Private Label,0.8569
2024-07-20,80,Los Angeles,West,Mass,Luminos,0.6898
2024-07-20,80,Los Angeles,West,Mass,Dove,0.9374
2024-07-20,80,Los Angeles,West,Mass,Suave,0.9202
2024-07-20,80,Los Angeles,West,Mass,Pantene,0.873
2024-07-20,80,Los Angeles,West,Mass,Private Label,0.8506
2024-07-20,80,Los Angeles,West,Drug,Luminos,0.5709
2024-07-20,80,Los Angeles,West,Drug,Dove,0.9437
2024-07-20,80,Los Angeles,West,Drug,Suave,0.9136
2024-07-20,80,Los Angeles,West,Drug,Pantene,0.878
2024-07-20,80,Los Angeles,West,Drug,Private Label,0.8455
2024-07-20,80,Chicago,Midwest,Food,Luminos,0.6585
2024-07-20,80,Chicago,Midwest,Food,Dove,0.9359
2024-07-20,80,Chicago,Midwest,Food,Suave,0.9189
2024-07-20,80,Chicago,Midwest,Food,Pantene,0.8718
2024-07-20,80,Chicago,Midwest,Food,Private Label,0.8383
2024-07-20,80,Chicago,Midwest,Mass,Luminos,0.6608
2024-07-20,80,Chicago,Midwest,Mass,Dove,0.9314
2024-07-20,80,Chicago,Midwest,Mass,Suave,0.9166
2024-07-20,80,Chicago,Midwest,Mass,Pantene,0.8964
2024-07-20,80,Chicago,Midwest,Mass,Private Label,0.8678
2024-07-20,80,Chicago,Midwest,Drug,Luminos,0.5415
2024-07-20,80,Chicago,Midwest,Drug,Dove,0.9442
2024-07-20,80,Chicago,Midwest,Drug,Suave,0.9087
2024-07-20,80,Chicago,Midwest,Drug,Pantene,0.8702
2024-07-20,80,Chicago,Midwest,Drug,Private Label,0.8409
2024-07-20,80,Houston,South,Food,Luminos,0.74
2024-07-20,80,Houston,South,Food,Dove,0.9406
2024-07-20,80,Houston,South,Food,Suave,0.9097
2024-07-20,80,Houston,South,Food,Pantene,0.8998
2024-07-20,80,Houston,South,Food,Private Label,0.8428
2024-07-20,80,Houston,South,Mass,Luminos,0.7307
2024-07-20,80,Houston,South,Mass,Dove,0.9278
2024-07-20,80,Houston,South,Mass,Suave,0.9325
2024-07-20,80,Houston,South,Mass,Pantene,0.8992
2024-07-20,80,Houston,South,Mass,Private Label,0.8586
2024-07-20,80,Houston,South,Drug,Luminos,0.6292
2024-07-20,80,Houston,South,Drug,Dove,0.9421
2024-07-20,80,Houston,South,Drug,Suave,0.9007
2024-07-20,80,Houston,South,Drug,Pantene,0.8931
2024-07-20,80,Houston,South,Drug,Private Label,0.8393
2024-07-20,80,Philadelphia,Northeast,Food,Luminos,0.7481
2024-07-20,80,Philadelphia,Northeast,Food,Dove,0.9403
2024-07-20,80,Philadelphia,Northeast,Food,Suave,0.9213
2024-07-20,80,Philadelphia,Northeast,Food,Pantene,0.8919
2024-07-20,80,Philadelphia,Northeast,Food,Private Label,0.8513
2024-07-20,80,Philadelphia,Northeast,Mass,Luminos,0.7467
2024-07-20,80,Philadelphia,Northeast,Mass,Dove,0.9347
2024-07-20,80,Philadelphia,Northeast,Mass,Suave,0.9031
2024-07-20,80,Philadelphia,Northeast,Mass,Pantene,0.883
2024-07-20,80,Philadelphia,Northeast,Mass,Private Label,0.8419
2024-07-20,80,Philadelphia,Northeast,Drug,Luminos,0.6215
2024-07-20,80,Philadelphia,Northeast,Drug,Dove,0.954
2024-07-20,80,Philadelphia,Northeast,Drug,Suave,0.9011
2024-07-20,80,Philadelphia,Northeast,Drug,Pantene,0.8995
2024-07-20,80,Philadelphia,Northeast,Drug,Private Label,0.8667
2024-07-20,80,Phoenix,West,Food,Luminos,0.7434
2024-07-20,80,Phoenix,West,Food,Dove,0.9415
2024-07-20,80,Phoenix,West,Food,Suave,0.8955
2024-07-20,80,Phoenix,West,Food,Pantene,0.8987
2024-07-20,80,Phoenix,West,Food,Private Label,0.8492
2024-07-20,80,Phoenix,West,Mass,Luminos,0.7202
2024-07-20,80,Phoenix,West,Mass,Dove,0.9429
2024-07-20,80,Phoenix,West,Mass,Suave,0.9084
2024-07-20,80,Phoenix,West,Mass,Pantene,0.89
2024-07-20,80,Phoenix,West,Mass,Private Label,0.8404
2024-07-20,80,Phoenix,West,Drug,Luminos,0.606
2024-07-20,80,Phoenix,West,Drug,Dove,0.9403
2024-07-20,80,Phoenix,West,Drug,Suave,0.9111
2024-07-20,80,Phoenix,West,Drug,Pantene,0.9016
2024-07-20,80,Phoenix,West,Drug,Private Label,0.8449
2024-07-20,80,San Antonio,South,Food,Luminos,0.6329
2024-07-20,80,San Antonio,South,Food,Dove,0.9327
2024-07-20,80,San Antonio,South,Food,Suave,0.9123
2024-07-20,80,San Antonio,South,Food,Pantene,0.8886
2024-07-20,80,San Antonio,South,Food,Private Label,0.8393
2024-07-20,80,San Antonio,South,Mass,Luminos,0.6449
2024-07-20,80,San Antonio,South,Mass,Dove,0.9403
2024-07-20,80,San Antonio,South,Mass,Suave,0.9227
2024-07-20,80,San Antonio,South,Mass,Pantene,0.8937
2024-07-20,80,San Antonio,South,Mass,Private Label,0.8466
2024-07-20,80,San Antonio,South,Drug,Luminos,0.5238
2024-07-20,80,San Antonio,South,Drug,Dove,0.9646
2024-07-20,80,San Antonio,South,Drug,Suave,0.9091
2024-07-20,80,San Antonio,South,Drug,Pantene,0.877
2024-07-20,80,San Antonio,South,Drug,Private Label,0.8442
2024-07-20,80,Dallas,South,Food,Luminos,0.6578
2024-07-20,80,Dallas,South,Food,Dove,0.9316
2024-07-20,80,Dallas,South,Food,Suave,0.9172
2024-07-20,80,Dallas,South,Food,Pantene,0.9015
2024-07-20,80,Dallas,South,Food,Private Label,0.8589
2024-07-20,80,Dallas,South,Mass,Luminos,0.6551
2024-07-20,80,Dallas,South,Mass,Dove,0.9527
2024-07-20,80,Dallas,South,Mass,Suave,0.9005
2024-07-20,80,Dallas,South,Mass,Pantene,0.8903
2024-07-20,80,Dallas,South,Mass,Private Label,0.8559
2024-07-20,80,Dallas,South,Drug,Luminos,0.5361
2024-07-20,80,Dallas,South,Drug,Dove,0.9295
2024-07-20,80,Dallas,South,Drug,Suave,0.9177
2024-07-20,80,Dallas,South,Drug,Pantene,0.8908
2024-07-20,80,Dallas,South,Drug,Private Label,0.8389
2024-07-20,80,Detroit,Midwest,Food,Luminos,0.7359
2024-07-20,80,Detroit,Midwest,Food,Dove,0.9238
2024-07-20,80,Detroit,Midwest,Food,Suave,0.9161
2024-07-20,80,Detroit,Midwest,Food,Pantene,0.8773
2024-07-20,80,Detroit,Midwest,Food,Private Label,0.8469
2024-07-20,80,Detroit,Midwest,Mass,Luminos,0.7295
2024-07-20,80,Detroit,Midwest,Mass,Dove,0.934
2024-07-20,80,Detroit,Midwest,Mass,Suave,0.9033
2024-07-20,80,Detroit,Midwest,Mass,Pantene,0.8972
2024-07-20,80,Detroit,Midwest,Mass,Private Label,0.8669
2024-07-20,80,Detroit,Midwest,Drug,Luminos,0.6149
2024-07-20,80,Detroit,Midwest,Drug,Dove,0.936
2024-07-20,80,Detroit,Midwest,Drug,Suave,0.9318
2024-07-20,80,Detroit,Midwest,Drug,Pantene,0.8945
2024-07-20,80,Detroit,Midwest,Drug,Private Label,0.8425
2024-07-20,80,Seattle,West,Food,Luminos,0.7615
2024-07-20,80,Seattle,West,Food,Dove,0.9236
2024-07-20,80,Seattle,West,Food,Suave,0.9068
2024-07-20,80,Seattle,West,Food,Pantene,0.8787
2024-07-20,80,Seattle,West,Food,Private Label,0.8567
2024-07-20,80,Seattle,West,Mass,Luminos,0.7636
2024-07-20,80,Seattle,West,Mass,Dove,0.9236
2024-07-20,80,Seattle,West,Mass,Suave,0.909
2024-07-20,80,Seattle,West,Mass,Pantene,0.8823
2024-07-20,80,Seattle,West,Mass,Private Label,0.8502
2024-07-20,80,Seattle,West,Drug,Luminos,0.644
2024-07-20,80,Seattle,West,Drug,Dove,0.9409
2024-07-20,80,Seattle,West,Drug,Suave,0.9175
2024-07-20,80,Seattle,West,Drug,Pantene,0.894
2024-07-20,80,Seattle,West,Drug,Private Label,0.8596
2024-07-27,81,New York,Northeast,Food,Luminos,0.745
2024-07-27,81,New York,Northeast,Food,Dove,0.9202
2024-07-27,81,New York,Northeast,Food,Suave,0.9157
2024-07-27,81,New York,Northeast,Food,Pantene,0.8944
2024-07-27,81,New York,Northeast,Food,Private Label,0.8447
2024-07-27,81,New York,Northeast,Mass,Luminos,0.7575
2024-07-27,81,New York,Northeast,Mass,Dove,0.941
2024-07-27,81,New York,Northeast,Mass,Suave,0.9218
2024-07-27,81,New York,Northeast,Mass,Pantene,0.9014
2024-07-27,81,New York,Northeast,Mass,Private Label,0.8328
2024-07-27,81,New York,Northeast,Drug,Luminos,0.6241
2024-07-27,81,New York,Northeast,Drug,Dove,0.9399
2024-07-27,81,New York,Northeast,Drug,Suave,0.9055
2024-07-27,81,New York,Northeast,Drug,Pantene,0.8967
2024-07-27,81,New York,Northeast,Drug,Private Label,0.8456
2024-07-27,81,Los Angeles,West,Food,Luminos,0.6958
2024-07-27,81,Los Angeles,West,Food,Dove,0.9454
2024-07-27,81,Los Angeles,West,Food,Suave,0.9093
2024-07-27,81,Los Angeles,West,Food,Pantene,0.9026
2024-07-27,81,Los Angeles,West,Food,Private Label,0.8454
2024-07-27,81,Los Angeles,West,Mass,Luminos,0.694
2024-07-27,81,Los Angeles,West,Mass,Dove,0.9312
2024-07-27,81,Los Angeles,West,Mass,Suave,0.9128
2024-07-27,81,Los Angeles,West,Mass,Pantene,0.9118
2024-07-27,81,Los Angeles,West,Mass,Private Label,0.842
2024-07-27,81,Los Angeles,West,Drug,Luminos,0.5693
2024-07-27,81,Los Angeles,West,Drug,Dove,0.9329
2024-07-27,81,Los Angeles,West,Drug,Suave,0.8965
2024-07-27,81,Los Angeles,West,Drug,Pantene,0.8921
2024-07-27,81,Los Angeles,West,Drug,Private Label,0.8505
2024-07-27,81,Chicago,Midwest,Food,Luminos,0.6554
2024-07-27,81,Chicago,Midwest,Food,Dove,0.9417
2024-07-27,81,Chicago,Midwest,Food,Suave,0.9228
2024-07-27,81,Chicago,Midwest,Food,Pantene,0.8895
2024-07-27,81,Chicago,Midwest,Food,Private Label,0.8405
2024-07-27,81,Chicago,Midwest,Mass,Luminos,0.6599
2024-07-27,81,Chicago,Midwest,Mass,Dove,0.9316
2024-07-27,81,Chicago,Midwest,Mass,Suave,0.9223
2024-07-27,81,Chicago,Midwest,Mass,Pantene,0.8917
2024-07-27,81,Chicago,Midwest,Mass,Private Label,0.8307
2024-07-27,81,Chicago,Midwest,Drug,Luminos,0.5377
2024-07-27,81,Chicago,Midwest,Drug,Dove,0.9332
2024-07-27,81,Chicago,Midwest,Drug,Suave,0.9176
2024-07-27,81,Chicago,Midwest,Drug,Pantene,0.8867
2024-07-27,81,Chicago,Midwest,Drug,Private Label,0.8367
2024-07-27,81,Houston,South,Food,Luminos,0.7366
2024-07-27,81,Houston,South,Food,Dove,0.927
2024-07-27,81,Houston,South,Food,Suave,0.9035
2024-07-27,81,Houston,South,Food,Pantene,0.8877
2024-07-27,81,Houston,South,Food,Private Label,0.8487
2024-07-27,81,Houston,South,Mass,Luminos,0.7386
2024-07-27,81,Houston,South,Mass,Dove,0.9439
2024-07-27,81,Houston,South,Mass,Suave,0.9046
2024-07-27,81,Houston,South,Mass,Pantene,0.8847
2024-07-27,81,Houston,South,Mass,Private Label,0.8544
2024-07-27,81,Houston,South,Drug,Luminos,0.609
2024-07-27,81,Houston,South,Drug,Dove,0.9382
2024-07-27,81,Houston,South,Drug,Suave,0.9115
2024-07-27,81,Houston,South,Drug,Pantene,0.8752
2024-07-27,81,Houston,South,Drug,Private Label,0.8569
2024-07-27,81,Philadelphia,Northeast,Food,Luminos,0.7379
2024-07-27,81,Philadelphia,Northeast,Food,Dove,0.9214
2024-07-27,81,Philadelphia,Northeast,Food,Suave,0.9158
2024-07-27,81,Philadelphia,Northeast,Food,Pantene,0.8898
2024-07-27,81,Philadelphia,Northeast,Food,Private Label,0.8469
2024-07-27,81,Philadelphia,Northeast,Mass,Luminos,0.746
2024-07-27,81,Philadelphia,Northeast,Mass,Dove,0.9394
2024-07-27,81,Philadelphia,Northeast,Mass,Suave,0.9025
2024-07-27,81,Philadelphia,Northeast,Mass,Pantene,0.8918
2024-07-27,81,Philadelphia,Northeast,Mass,Private Label,0.8513
2024-07-27,81,Philadelphia,Northeast,Drug,Luminos,0.6261
2024-07-27,81,Philadelphia,Northeast,Drug,Dove,0.9395
2024-07-27,81,Philadelphia,Northeast,Drug,Suave,0.9259
2024-07-27,81,Philadelphia,Northeast,Drug,Pantene,0.899
2024-07-27,81,Philadelphia,Northeast,Drug,Private Label,0.8437
2024-07-27,81,Phoenix,West,Food,Luminos,0.7383
2024-07-27,81,Phoenix,West,Food,Dove,0.9243
2024-07-27,81,Phoenix,West,Food,Suave,0.9085
2024-07-27,81,Phoenix,West,Food,Pantene,0.8849
2024-07-27,81,Phoenix,West,Food,Private Label,0.8424
2024-07-27,81,Phoenix,West,Mass,Luminos,0.729
2024-07-27,81,Phoenix,West,Mass,Dove,0.9498
2024-07-27,81,Phoenix,West,Mass,Suave,0.9253
2024-07-27,81,Phoenix,West,Mass,Pantene,0.8976
2024-07-27,81,Phoenix,West,Mass,Private Label,0.8518
2024-07-27,81,Phoenix,West,Drug,Luminos,0.6164
2024-07-27,81,Phoenix,West,Drug,Dove,0.9313
2024-07-27,81,Phoenix,West,Drug,Suave,0.9099
2024-07-27,81,Phoenix,West,Drug,Pantene,0.8928
2024-07-27,81,Phoenix,West,Drug,Private Label,0.8399
2024-07-27,81,San Antonio,South,Food,Luminos,0.6439
2024-07-27,81,San Antonio,South,Food,Dove,0.9373
2024-07-27,81,San Antonio,South,Food,Suave,0.9002
2024-07-27,81,San Antonio,South,Food,Pantene,0.8761
2024-07-27,81,San Antonio,South,Food,Private Label,0.8481
2024-07-27,81,San Antonio,South,Mass,Luminos,0.6418
2024-07-27,81,San Antonio,South,Mass,Dove,0.9479
2024-07-27,81,San Antonio,South,Mass,Suave,0.9023
2024-07-27,81,San Antonio,South,Mass,Pantene,0.8824
2024-07-27,81,San Antonio,South,Mass,Private Label,0.8469
2024-07-27,81,San Antonio,South,Drug,Luminos,0.524
2024-07-27,81,San Antonio,South,Drug,Dove,0.9376
2024-07-27,81,San Antonio,South,Drug,Suave,0.9066
2024-07-27,81,San Antonio,South,Drug,Pantene,0.8808
2024-07-27,81,San Antonio,South,Drug,Private Label,0.8424
2024-07-27,81,Dallas,South,Food,Luminos,0.6537
2024-07-27,81,Dallas,South,Food,Dove,0.9401
2024-07-27,81,Dallas,South,Food,Suave,0.91
2024-07-27,81,Dallas,South,Food,Pantene,0.8918
2024-07-27,81,Dallas,South,Food,Private Label,0.8663
2024-07-27,81,Dallas,South,Mass,Luminos,0.6524
2024-07-27,81,Dallas,South,Mass,Dove,0.9403
2024-07-27,81,Dallas,South,Mass,Suave,0.8994
2024-07-27,81,Dallas,South,Mass,Pantene,0.9015
2024-07-27,81,Dallas,South,Mass,Private Label,0.8623
2024-07-27,81,Dallas,South,Drug,Luminos,0.535
2024-07-27,81,Dallas,South,Drug,Dove,0.9275
2024-07-27,81,Dallas,South,Drug,Suave,0.9085
2024-07-27,81,Dallas,South,Drug,Pantene,0.891
2024-07-27,81,Dallas,South,Drug,Private Label,0.8419
2024-07-27,81,Detroit,Midwest,Food,Luminos,0.741
2024-07-27,81,Detroit,Midwest,Food,Dove,0.9295
2024-07-27,81,Detroit,Midwest,Food,Suave,0.9123
2024-07-27,81,Detroit,Midwest,Food,Pantene,0.9004
2024-07-27,81,Detroit,Midwest,Food,Private Label,0.8516
2024-07-27,81,Detroit,Midwest,Mass,Luminos,0.7461
2024-07-27,81,Detroit,Midwest,Mass,Dove,0.9232
2024-07-27,81,Detroit,Midwest,Mass,Suave,0.9076
2024-07-27,81,Detroit,Midwest,Mass,Pantene,0.8794
2024-07-27,81,Detroit,Midwest,Mass,Private Label,0.8368
2024-07-27,81,Detroit,Midwest,Drug,Luminos,0.6086
2024-07-27,81,Detroit,Midwest,Drug,Dove,0.924
2024-07-27,81,Detroit,Midwest,Drug,Suave,0.9207
2024-07-27,81,Detroit,Midwest,Drug,Pantene,0.8876
2024-07-27,81,Detroit,Midwest,Drug,Private Label,0.8628
2024-07-27,81,Seattle,West,Food,Luminos,0.7689
2024-07-27,81,Seattle,West,Food,Dove,0.9391
2024-07-27,81,Seattle,West,Food,Suave,0.8987
