week_end_date,week_index,market,region,channel,brand,dollar_sales,unit_sales,regular_price,effective_price,on_promo,pct_sales_on_promo,total_dollar_sales,total_unit_sales,dollar_share,unit_share,acv_distribution,velocity
2024-08-03,82,San Antonio,South,Food,Pantene,3062.7,383.32,7.99,7.99,False,0.0,14008.11,2420.6499999999996,0.2186,0.1584,0.8866,34.5443
2024-08-03,82,San Antonio,South,Food,Private Label,1757.32,503.53,3.49,3.49,False,0.0,14008.11,2420.6499999999996,0.1255,0.208,0.8386,20.9554
2024-08-03,82,San Antonio,South,Mass,Luminos,2010.61,309.8,6.49,6.49,False,0.0,19372.46,3364.3199999999997,0.1038,0.0921,0.6428,31.2789
2024-08-03,82,San Antonio,South,Mass,Dove,5234.43,718.03,7.29,7.29,False,0.0,19372.46,3364.3199999999997,0.2702,0.2134,0.9386,55.7685
2024-08-03,82,San Antonio,South,Mass,Suave,3385.38,678.43,4.99,4.99,False,0.0,19372.46,3364.3199999999997,0.1748,0.2017,0.9163,36.9462
2024-08-03,82,San Antonio,South,Mass,Pantene,6210.86,932.79,7.99,6.6583,True,0.8333,19372.46,3364.3199999999997,0.3206,0.2773,0.8942,69.4572
2024-08-03,82,San Antonio,South,Mass,Private Label,2531.18,725.27,3.49,3.49,False,0.0,19372.46,3364.3199999999997,0.1307,0.2156,0.8464,29.9052
2024-08-03,82,San Antonio,South,Drug,Luminos,891.59,137.38,6.49,6.49,False,0.0,9083.470000000001,1696.17,0.0982,0.081,0.5198,17.1526
2024-08-03,82,San Antonio,South,Drug,Dove,3322.17,536.48,7.29,6.1925,True,0.6843,9083.470000000001,1696.17,0.3657,0.3163,0.9418,35.2747
2024-08-03,82,San Antonio,South,Drug,Suave,2006.33,500.79,4.99,4.0063,True,0.7885,9083.470000000001,1696.17,0.2209,0.2952,0.9115,22.0113
2024-08-03,82,San Antonio,South,Drug,Pantene,1852.41,231.84,7.99,7.99,False,0.0,9083.470000000001,1696.17,0.2039,0.1367,0.89,20.8136
2024-08-03,82,San Antonio,South,Drug,Private Label,1010.97,289.68,3.49,3.49,False,0.0,9083.470000000001,1696.17,0.1113,0.1708,0.8363,12.0886
2024-08-03,82,Dallas,South,Food,Luminos,1567.97,241.6,6.49,6.49,False,0.0,14795.18,2670.31,0.106,0.0905,0.6528,24.0191
2024-08-03,82,Dallas,South,Food,Dove,5968.78,976.74,7.29,6.1109,True,0.7352,14795.18,2670.31,0.4034,0.3658,0.9336,63.9329
2024-08-03,82,Dallas,South,Food,Suave,2346.47,470.24,4.99,4.99,False,0.0,14795.18,2670.31,0.1586,0.1761,0.8976,26.1416
2024-08-03,82,Dallas,South,Food,Pantene,3062.09,383.24,7.99,7.99,False,0.0,14795.18,2670.31,0.207,0.1435,0.8966,34.1522
2024-08-03,82,Dallas,South,Food,Private Label,1849.87,598.49,3.49,3.0909,True,0.7624,14795.18,2670.31,0.125,0.2241,0.847,21.8403
2024-08-03,82,Dallas,South,Mass,Luminos,2132.73,328.62,6.49,6.49,False,0.0,21478.9,4004.6,0.0993,0.0821,0.6492,32.8517
2024-08-03,82,Dallas,South,Mass,Dove,7585.94,1220.21,7.29,6.2169,True,0.6691,21478.9,4004.6,0.3532,0.3047,0.9433,80.4192
2024-08-03,82,Dallas,South,Mass,Suave,4975.62,1206.57,4.99,4.1238,True,0.6944,21478.9,4004.6,0.2317,0.3013,0.9037,55.0583
2024-08-03,82,Dallas,South,Mass,Pantene,4305.56,538.87,7.99,7.99,False,0.0,21478.9,4004.6,0.2005,0.1346,0.878,49.0383
2024-08-03,82,Dallas,South,Mass,Private Label,2479.05,710.33,3.49,3.49,False,0.0,21478.9,4004.6,0.1154,0.1774,0.8534,29.0491
2024-08-03,82,Dallas,South,Drug,Luminos,901.17,138.85,6.49,6.49,False,0.0,8066.79,1467.01,0.1117,0.0946,0.5267,17.1097
2024-08-03,82,Dallas,South,Drug,Dove,2310.66,316.96,7.29,7.29,False,0.0,8066.79,1467.01,0.2864,0.2161,0.9351,24.7103
2024-08-03,82,Dallas,South,Drug,Suave,2120.06,504.25,4.99,4.2044,True,0.6298,8066.79,1467.01,0.2628,0.3437,0.9081,23.3461
2024-08-03,82,Dallas,South,Drug,Pantene,1714.58,214.59,7.99,7.99,False,0.0,8066.79,1467.01,0.2125,0.1463,0.895,19.1573
2024-08-03,82,Dallas,South,Drug,Private Label,1020.32,292.36,3.49,3.49,False,0.0,8066.79,1467.01,0.1265,0.1993,0.8516,11.9812
2024-08-03,82,Detroit,Midwest,Food,Luminos,1908.71,294.1,6.49,6.49,False,0.0,14305.78,2483.18,0.1334,0.1184,0.7411,25.7551
2024-08-03,82,Detroit,Midwest,Food,Dove,5700.18,919.18,7.29,6.2013,True,0.6788,14305.78,2483.18,0.3985,0.3702,0.9557,59.644
2024-08-03,82,Detroit,Midwest,Food,Suave,2278.81,456.67,4.99,4.99,False,0.0,14305.78,2483.18,0.1593,0.1839,0.9021,25.2612
2024-08-03,82,Detroit,Midwest,Food,Pantene,2805.2,351.09,7.99,7.99,False,0.0,14305.78,2483.18,0.1961,0.1414,0.8802,31.87
2024-08-03,82,Detroit,Midwest,Food,Private Label,1612.88,462.14,3.49,3.49,False,0.0,14305.78,2483.18,0.1127,0.1861,0.8518,18.935
2024-08-03,82,Detroit,Midwest,Mass,Luminos,3760.9,683.07,6.49,5.5059,True,0.8424,22434.32,4209.46,0.1676,0.1623,0.7422,50.6723
2024-08-03,82,Detroit,Midwest,Mass,Dove,7725.42,1239.45,7.29,6.2329,True,0.6591,22434.32,4209.46,0.3444,0.2944,0.9057,85.2978
2024-08-03,82,Detroit,Midwest,Mass,Suave,4550.39,1132.43,4.99,4.0183,True,0.7789,22434.32,4209.46,0.2028,0.269,0.9095,50.0318
2024-08-03,82,Detroit,Midwest,Mass,Pantene,4205.2,526.31,7.99,7.99,False,0.0,22434.32,4209.46,0.1874,0.125,0.8864,47.4413
2024-08-03,82,Detroit,Midwest,Mass,Private Label,2192.41,628.2,3.49,3.49,False,0.0,22434.32,4209.46,0.0977,0.1492,0.8301,26.4114
2024-08-03,82,Detroit,Midwest,Drug,Luminos,1144.74,176.39,6.49,6.49,False,0.0,7379.66,1307.75,0.1551,0.1349,0.6031,18.9809
2024-08-03,82,Detroit,Midwest,Drug,Dove,1927.87,264.45,7.29,7.29,False,0.0,7379.66,1307.75,0.2612,0.2022,0.9495,20.3041
2024-08-03,82,Detroit,Midwest,Drug,Suave,1426.64,285.9,4.99,4.99,False,0.0,7379.66,1307.75,0.1933,0.2186,0.9107,15.6653
2024-08-03,82,Detroit,Midwest,Drug,Pantene,1738.57,217.59,7.99,7.99,False,0.0,7379.66,1307.75,0.2356,0.1664,0.8731,19.9126
2024-08-03,82,Detroit,Midwest,Drug,Private Label,1141.84,363.42,3.49,3.1419,True,0.6649,7379.66,1307.75,0.1547,0.2779,0.848,13.4651
2024-08-03,82,Seattle,West,Food,Luminos,2005.11,308.95,6.49,6.49,False,0.0,14034.43,2355.57,0.1429,0.1312,0.7715,25.9898
2024-08-03,82,Seattle,West,Food,Dove,3680.88,504.92,7.29,7.29,False,0.0,14034.43,2355.57,0.2623,0.2144,0.9353,39.3551
2024-08-03,82,Seattle,West,Food,Suave,2167.3,434.33,4.99,4.99,False,0.0,14034.43,2355.57,0.1544,0.1844,0.9068,23.9005
2024-08-03,82,Seattle,West,Food,Pantene,4631.12,663.24,7.99,6.9826,True,0.6304,14034.43,2355.57,0.33,0.2816,0.8886,52.117
2024-08-03,82,Seattle,West,Food,Private Label,1550.02,444.13,3.49,3.49,False,0.0,14034.43,2355.57,0.1104,0.1885,0.8488,18.2613
2024-08-03,82,Seattle,West,Mass,Luminos,3096.99,477.19,6.49,6.49,False,0.0,21359.28,3889.7200000000003,0.145,0.1227,0.7683,40.3096
2024-08-03,82,Seattle,West,Mass,Dove,4770.93,654.45,7.29,7.29,False,0.0,21359.28,3889.7200000000003,0.2234,0.1683,0.9471,50.3741
2024-08-03,82,Seattle,West,Mass,Suave,4844.14,1213.43,4.99,3.9921,True,0.7999,21359.28,3889.7200000000003,0.2268,0.312,0.9028,53.6568
2024-08-03,82,Seattle,West,Mass,Pantene,6451.44,915.49,7.99,7.047,True,0.5901,21359.28,3889.7200000000003,0.302,0.2354,0.8822,73.129
2024-08-03,82,Seattle,West,Mass,Private Label,2195.78,629.16,3.49,3.49,False,0.0,21359.28,3889.7200000000003,0.1028,0.1617,0.8517,25.7811
2024-08-03,82,Seattle,West,Drug,Luminos,1212.64,186.85,6.49,6.49,False,0.0,7865.02,1437.76,0.1542,0.13,0.6506,18.6388
2024-08-03,82,Seattle,West,Drug,Dove,2113.8,289.96,7.29,7.29,False,0.0,7865.02,1437.76,0.2688,0.2017,0.9336,22.6414
2024-08-03,82,Seattle,West,Drug,Suave,1954.07,496.39,4.99,3.9366,True,0.8444,7865.02,1437.76,0.2485,0.3453,0.8944,21.8478
2024-08-03,82,Seattle,West,Drug,Pantene,1710.2,214.04,7.99,7.99,False,0.0,7865.02,1437.76,0.2174,0.1489,0.889,19.2373
2024-08-03,82,Seattle,West,Drug,Private Label,874.31,250.52,3.49,3.49,False,0.0,7865.02,1437.76,0.1112,0.1742,0.8288,10.5491
2024-08-10,83,New York,Northeast,Food,Luminos,2077.52,320.11,6.49,6.49,False,0.0,15650.77,2699.06,0.1327,0.1186,0.7418,28.0065
2024-08-10,83,New York,Northeast,Food,Dove,5630.01,907.82,7.29,6.2017,True,0.6786,15650.77,2699.06,0.3597,0.3363,0.9501,59.257
2024-08-10,83,New York,Northeast,Food,Suave,2254.72,451.85,4.99,4.99,False,0.0,15650.77,2699.06,0.1441,0.1674,0.9077,24.8399
2024-08-10,83,New York,Northeast,Food,Pantene,4233.71,602.43,7.99,7.0277,True,0.6022,15650.77,2699.06,0.2705,0.2232,0.8871,47.7253
2024-08-10,83,New York,Northeast,Food,Private Label,1454.81,416.85,3.49,3.49,False,0.0,15650.77,2699.06,0.093,0.1544,0.8538,17.0392
2024-08-10,83,New York,Northeast,Mass,Luminos,2752.68,424.14,6.49,6.49,False,0.0,17608.3,3211.04,0.1563,0.1321,0.7483,36.7858
2024-08-10,83,New York,Northeast,Mass,Dove,4650.84,637.98,7.29,7.29,False,0.0,17608.3,3211.04,0.2641,0.1987,0.9506,48.9253
2024-08-10,83,New York,Northeast,Mass,Suave,4566.75,1091.64,4.99,4.1834,True,0.6466,17608.3,3211.04,0.2594,0.34,0.9024,50.6067
2024-08-10,83,New York,Northeast,Mass,Pantene,3458.97,432.91,7.99,7.99,False,0.0,17608.3,3211.04,0.1964,0.1348,0.8894,38.8911
2024-08-10,83,New York,Northeast,Mass,Private Label,2179.06,624.37,3.49,3.49,False,0.0,17608.3,3211.04,0.1238,0.1944,0.8536,25.5279
2024-08-10,83,New York,Northeast,Drug,Luminos,1589.05,279.38,6.49,5.6878,True,0.6867,9653.04,1829.35,0.1646,0.1527,0.6318,25.1512
2024-08-10,83,New York,Northeast,Drug,Dove,3256.45,531.53,7.29,6.1266,True,0.7254,9653.04,1829.35,0.3373,0.2906,0.9403,34.632
2024-08-10,83,New York,Northeast,Drug,Suave,2023.32,510.1,4.99,3.9665,True,0.8204,9653.04,1829.35,0.2096,0.2788,0.9218,21.9497
2024-08-10,83,New York,Northeast,Drug,Pantene,1793.51,224.47,7.99,7.99,False,0.0,9653.04,1829.35,0.1858,0.1227,0.9012,19.9014
2024-08-10,83,New York,Northeast,Drug,Private Label,990.71,283.87,3.49,3.49,False,0.0,9653.04,1829.35,0.1026,0.1552,0.8419,11.7675
2024-08-10,83,Los Angeles,West,Food,Luminos,1868.86,287.96,6.49,6.49,False,0.0,11871.39,2007.27,0.1574,0.1435,0.6845,27.3026
2024-08-10,83,Los Angeles,West,Food,Dove,3372.72,462.65,7.29,7.29,False,0.0,11871.39,2007.27,0.2841,0.2305,0.9415,35.8228
2024-08-10,83,Los Angeles,West,Food,Suave,2292.2,459.36,4.99,4.99,False,0.0,11871.39,2007.27,0.1931,0.2288,0.9045,25.3422
2024-08-10,83,Los Angeles,West,Food,Pantene,2761.05,345.56,7.99,7.99,False,0.0,11871.39,2007.27,0.2326,0.1722,0.8716,31.6779
2024-08-10,83,Los Angeles,West,Food,Private Label,1576.56,451.74,3.49,3.49,False,0.0,11871.39,2007.27,0.1328,0.2251,0.8457,18.6421
2024-08-10,83,Los Angeles,West,Mass,Luminos,3190.84,560.72,6.49,5.6906,True,0.6843,19812.88,3571.51,0.161,0.157,0.7031,45.3824
2024-08-10,83,Los Angeles,West,Mass,Dove,4603.08,631.42,7.29,7.29,False,0.0,19812.88,3571.51,0.2323,0.1768,0.9586,48.0188
2024-08-10,83,Los Angeles,West,Mass,Suave,3104.24,622.09,4.99,4.99,False,0.0,19812.88,3571.51,0.1567,0.1742,0.889,34.9183
2024-08-10,83,Los Angeles,West,Mass,Pantene,6277.2,915.66,7.99,6.8554,True,0.71,19812.88,3571.51,0.3168,0.2564,0.8868,70.7848
2024-08-10,83,Los Angeles,West,Mass,Private Label,2637.52,841.62,3.49,3.1339,True,0.6803,19812.88,3571.51,0.1331,0.2356,0.8469,31.1432
2024-08-10,83,Los Angeles,West,Drug,Luminos,1051.28,161.99,6.49,6.49,False,0.0,9281.86,1679.08,0.1133,0.0965,0.5761,18.2482
2024-08-10,83,Los Angeles,West,Drug,Dove,3330.08,526.45,7.29,6.3255,True,0.6014,9281.86,1679.08,0.3588,0.3135,0.9395,35.4452
2024-08-10,83,Los Angeles,West,Drug,Suave,1330.82,266.7,4.99,4.99,False,0.0,9281.86,1679.08,0.1434,0.1588,0.9198,14.4686
2024-08-10,83,Los Angeles,West,Drug,Pantene,2454.56,363.67,7.99,6.7493,True,0.7764,9281.86,1679.08,0.2644,0.2166,0.8759,28.0233
2024-08-10,83,Los Angeles,West,Drug,Private Label,1115.12,360.27,3.49,3.0953,True,0.754,9281.86,1679.08,0.1201,0.2146,0.842,13.2437
2024-08-10,83,Chicago,Midwest,Food,Luminos,2074.09,374.7,6.49,5.5353,True,0.8172,15308.37,2851.71,0.1355,0.1314,0.6559,31.622
2024-08-10,83,Chicago,Midwest,Food,Dove,5354.44,856.19,7.29,6.2538,True,0.6461,15308.37,2851.71,0.3498,0.3002,0.941,56.9016
2024-08-10,83,Chicago,Midwest,Food,Suave,3260.51,789.89,4.99,4.1278,True,0.6911,15308.37,2851.71,0.213,0.277,0.8981,36.3045
2024-08-10,83,Chicago,Midwest,Food,Pantene,3052.84,382.08,7.99,7.99,False,0.0,15308.37,2851.71,0.1994,0.134,0.8936,34.1634
2024-08-10,83,Chicago,Midwest,Food,Private Label,1566.49,448.85,3.49,3.49,False,0.0,15308.37,2851.71,0.1023,0.1574,0.8362,18.7334
2024-08-10,83,Chicago,Midwest,Mass,Luminos,3077.39,528.74,6.49,5.8202,True,0.5734,22843.85,4272.75,0.1347,0.1237,0.6593,46.6766
2024-08-10,83,Chicago,Midwest,Mass,Dove,7611.8,1210.4,7.29,6.2886,True,0.6244,22843.85,4272.75,0.3332,0.2833,0.9352,81.3922
2024-08-10,83,Chicago,Midwest,Mass,Suave,4545.47,1110.98,4.99,4.0914,True,0.7203,22843.85,4272.75,0.199,0.26,0.9035,50.3096
2024-08-10,83,Chicago,Midwest,Mass,Pantene,5414.02,793.64,7.99,6.8218,True,0.7311,22843.85,4272.75,0.237,0.1857,0.8839,61.2515
2024-08-10,83,Chicago,Midwest,Mass,Private Label,2195.17,628.99,3.49,3.49,False,0.0,22843.85,4272.75,0.0961,0.1472,0.8412,26.0957
2024-08-10,83,Chicago,Midwest,Drug,Luminos,975.17,150.26,6.49,6.49,False,0.0,7932.26,1458.09,0.1229,0.1031,0.5453,17.8832
2024-08-10,83,Chicago,Midwest,Drug,Dove,2197.6,301.45,7.29,7.29,False,0.0,7932.26,1458.09,0.277,0.2067,0.9254,23.7476
2024-08-10,83,Chicago,Midwest,Drug,Suave,1978.95,499.64,4.99,3.9607,True,0.8251,7932.26,1458.09,0.2495,0.3427,0.9167,21.5878
2024-08-10,83,Chicago,Midwest,Drug,Pantene,1796.91,224.9,7.99,7.99,False,0.0,7932.26,1458.09,0.2265,0.1542,0.8935,20.1109
2024-08-10,83,Chicago,Midwest,Drug,Private Label,983.63,281.84,3.49,3.49,False,0.0,7932.26,1458.09,0.124,0.1933,0.8524,11.5395
2024-08-10,83,Houston,South,Food,Luminos,1949.27,300.35,6.49,6.49,False,0.0,12096.27,2027.25,0.1611,0.1482,0.7366,26.4631
2024-08-10,83,Houston,South,Food,Dove,3456.25,474.11,7.29,7.29,False,0.0,12096.27,2027.25,0.2857,0.2339,0.9394,36.7921
2024-08-10,83,Houston,South,Food,Suave,2167.7,434.41,4.99,4.99,False,0.0,12096.27,2027.25,0.1792,0.2143,0.9215,23.5236
2024-08-10,83,Houston,South,Food,Pantene,2959.68,370.42,7.99,7.99,False,0.0,12096.27,2027.25,0.2447,0.1827,0.8747,33.8365
2024-08-10,83,Houston,South,Food,Private Label,1563.37,447.96,3.49,3.49,False,0.0,12096.27,2027.25,0.1292,0.221,0.8562,18.2594
2024-08-10,83,Houston,South,Mass,Luminos,2738.86,422.01,6.49,6.49,False,0.0,20016.78,3526.46,0.1368,0.1197,0.74,37.0116
2024-08-10,83,Houston,South,Mass,Dove,5122.58,702.69,7.29,7.29,False,0.0,20016.78,3526.46,0.2559,0.1993,0.9519,53.8143
2024-08-10,83,Houston,South,Mass,Suave,3130.76,627.41,4.99,4.99,False,0.0,20016.78,3526.46,0.1564,0.1779,0.9123,34.3172
2024-08-10,83,Houston,South,Mass,Pantene,6380.82,933.42,7.99,6.836,True,0.7222,20016.78,3526.46,0.3188,0.2647,0.8903,71.6704
2024-08-10,83,Houston,South,Mass,Private Label,2643.76,840.93,3.49,3.1439,True,0.6612,20016.78,3526.46,0.1321,0.2385,0.8509,31.0702
2024-08-10,83,Houston,South,Drug,Luminos,1577.56,271.03,6.49,5.8206,True,0.573,8432.59,1516.15,0.1871,0.1788,0.623,25.322
2024-08-10,83,Houston,South,Drug,Dove,2127.31,291.81,7.29,7.29,False,0.0,8432.59,1516.15,0.2523,0.1925,0.9425,22.5709
2024-08-10,83,Houston,South,Drug,Suave,1917.76,460.32,4.99,4.1662,True,0.6604,8432.59,1516.15,0.2274,0.3036,0.9132,21.0004
2024-08-10,83,Houston,South,Drug,Pantene,1934.32,242.09,7.99,7.99,False,0.0,8432.59,1516.15,0.2294,0.1597,0.887,21.8074
2024-08-10,83,Houston,South,Drug,Private Label,875.64,250.9,3.49,3.49,False,0.0,8432.59,1516.15,0.1038,0.1655,0.8639,10.1359
2024-08-10,83,Philadelphia,Northeast,Food,Luminos,1946.29,299.89,6.49,6.49,False,0.0,15331.029999999999,2810.35,0.127,0.1067,0.7367,26.419
2024-08-10,83,Philadelphia,Northeast,Food,Dove,5737.2,922.38,7.29,6.22,True,0.6672,15331.029999999999,2810.35,0.3742,0.3282,0.9444,60.7497
2024-08-10,83,Philadelphia,Northeast,Food,Suave,3347.27,816.98,4.99,4.0971,True,0.7157,15331.029999999999,2810.35,0.2183,0.2907,0.9143,36.6102
2024-08-10,83,Philadelphia,Northeast,Food,Pantene,2857.12,357.59,7.99,7.99,False,0.0,15331.029999999999,2810.35,0.1864,0.1272,0.878,32.5412
2024-08-10,83,Philadelphia,Northeast,Food,Private Label,1443.15,413.51,3.49,3.49,False,0.0,15331.029999999999,2810.35,0.0941,0.1471,0.8421,17.1375
2024-08-10,83,Philadelphia,Northeast,Mass,Luminos,2663.2,410.35,6.49,6.49,False,0.0,21142.5,3946.12,0.126,0.104,0.751,35.4621
2024-08-10,83,Philadelphia,Northeast,Mass,Dove,7233.75,1182.67,7.29,6.1165,True,0.7317,21142.5,3946.12,0.3421,0.2997,0.9434,76.6774
2024-08-10,83,Philadelphia,Northeast,Mass,Suave,4775.85,1195.73,4.99,3.9941,True,0.7983,21142.5,3946.12,0.2259,0.303,0.9054,52.7485
2024-08-10,83,Philadelphia,Northeast,Mass,Pantene,4315.43,540.1,7.99,7.99,False,0.0,21142.5,3946.12,0.2041,0.1369,0.9051,47.679
2024-08-10,83,Philadelphia,Northeast,Mass,Private Label,2154.27,617.27,3.49,3.49,False,0.0,21142.5,3946.12,0.1019,0.1564,0.8457,25.4732
2024-08-10,83,Philadelphia,Northeast,Drug,Luminos,1226.49,188.98,6.49,6.49,False,0.0,7341.009999999999,1224.5500000000002,0.1671,0.1543,0.6358,19.2905
2024-08-10,83,Philadelphia,Northeast,Drug,Dove,2146.75,294.48,7.29,7.29,False,0.0,7341.009999999999,1224.5500000000002,0.2924,0.2405,0.9227,23.266
2024-08-10,83,Philadelphia,Northeast,Drug,Suave,1303.29,261.18,4.99,4.99,False,0.0,7341.009999999999,1224.5500000000002,0.1775,0.2133,0.9236,14.111
2024-08-10,83,Philadelphia,Northeast,Drug,Pantene,1757.08,219.91,7.99,7.99,False,0.0,7341.009999999999,1224.5500000000002,0.2394,0.1796,0.8827,19.9057
2024-08-10,83,Philadelphia,Northeast,Drug,Private Label,907.4,260.0,3.49,3.49,False,0.0,7341.009999999999,1224.5500000000002,0.1236,0.2123,0.8543,10.6216
2024-08-10,83,Phoenix,West,Food,Luminos,1925.48,296.68,6.49,6.49,False,0.0,12147.01,2025.0700000000002,0.1585,0.1465,0.7339,26.2363
2024-08-10,83,Phoenix,West,Food,Dove,3431.09,470.66,7.29,7.29,False,0.0,12147.01,2025.0700000000002,0.2825,0.2324,0.953,36.003
2024-08-10,83,Phoenix,West,Food,Suave,2338.1,468.56,4.99,4.99,False,0.0,12147.01,2025.0700000000002,0.1925,0.2314,0.9045,25.8496
2024-08-10,83,Phoenix,West,Food,Pantene,3015.07,377.35,7.99,7.99,False,0.0,12147.01,2025.0700000000002,0.2482,0.1863,0.8966,33.6278
2024-08-10,83,Phoenix,West,Food,Private Label,1437.27,411.82,3.49,3.49,False,0.0,12147.01,2025.0700000000002,0.1183,0.2034,0.8672,16.5737
2024-08-10,83,Phoenix,West,Mass,Luminos,2838.98,437.44,6.49,6.49,False,0.0,19015.41,3408.3900000000003,0.1493,0.1283,0.7239,39.2178
2024-08-10,83,Phoenix,West,Mass,Dove,5002.32,686.19,7.29,7.29,False,0.0,19015.41,3408.3900000000003,0.2631,0.2013,0.9436,53.0131
2024-08-10,83,Phoenix,West,Mass,Suave,4696.93,1101.46,4.99,4.2643,True,0.5817,19015.41,3408.3900000000003,0.247,0.3232,0.9021,52.0666
2024-08-10,83,Phoenix,West,Mass,Pantene,4168.11,521.67,7.99,7.99,False,0.0,19015.41,3408.3900000000003,0.2192,0.1531,0.8865,47.0176
2024-08-10,83,Phoenix,West,Mass,Private Label,2309.07,661.63,3.49,3.49,False,0.0,19015.41,3408.3900000000003,0.1214,0.1941,0.8526,27.0827
2024-08-10,83,Phoenix,West,Drug,Luminos,1230.18,189.55,6.49,6.49,False,0.0,7589.700000000001,1273.4099999999999,0.1621,0.1489,0.6138,20.042
2024-08-10,83,Phoenix,West,Drug,Dove,2111.1,289.59,7.29,7.29,False,0.0,7589.700000000001,1273.4099999999999,0.2782,0.2274,0.9464,22.3066
2024-08-10,83,Phoenix,West,Drug,Suave,1425.22,285.62,4.99,4.99,False,0.0,7589.700000000001,1273.4099999999999,0.1878,0.2243,0.906,15.7309
2024-08-10,83,Phoenix,West,Drug,Pantene,1860.75,232.88,7.99,7.99,False,0.0,7589.700000000001,1273.4099999999999,0.2452,0.1829,0.8864,20.9922
2024-08-10,83,Phoenix,West,Drug,Private Label,962.45,275.77,3.49,3.49,False,0.0,7589.700000000001,1273.4099999999999,0.1268,0.2166,0.856,11.2436
2024-08-10,83,San Antonio,South,Food,Luminos,1464.84,225.71,6.49,6.49,False,0.0,13227.03,2395.91,0.1107,0.0942,0.6367,23.0068
2024-08-10,83,San Antonio,South,Food,Dove,3735.29,512.39,7.29,7.29,False,0.0,13227.03,2395.91,0.2824,0.2139,0.9305,40.1428
2024-08-10,83,San Antonio,South,Food,Suave,3338.68,804.96,4.99,4.1476,True,0.6753,13227.03,2395.91,0.2524,0.336,0.8957,37.2745
2024-08-10,83,San Antonio,South,Food,Pantene,3039.36,380.4,7.99,7.99,False,0.0,13227.03,2395.91,0.2298,0.1588,0.8859,34.3082
2024-08-10,83,San Antonio,South,Food,Private Label,1648.86,472.45,3.49,3.49,False,0.0,13227.03,2395.91,0.1247,0.1972,0.855,19.2849
2024-08-10,83,San Antonio,South,Mass,Luminos,2658.2,468.92,6.49,5.6688,True,0.703,16848.56,2903.16,0.1578,0.1615,0.634,41.9274
2024-08-10,83,San Antonio,South,Mass,Dove,4923.76,675.41,7.29,7.29,False,0.0,16848.56,2903.16,0.2922,0.2326,0.9381,52.4865
2024-08-10,83,San Antonio,South,Mass,Suave,3214.84,644.26,4.99,4.99,False,0.0,16848.56,2903.16,0.1908,0.2219,0.9082,35.3979
2024-08-10,83,San Antonio,South,Mass,Pantene,3838.57,480.42,7.99,7.99,False,0.0,16848.56,2903.16,0.2278,0.1655,0.8847,43.3884
2024-08-10,83,San Antonio,South,Mass,Private Label,2213.19,634.15,3.49,3.49,False,0.0,16848.56,2903.16,0.1314,0.2184,0.8511,26.0039
2024-08-10,83,San Antonio,South,Drug,Luminos,878.83,135.41,6.49,6.49,False,0.0,8279.07,1478.44,0.1062,0.0916,0.5166,17.0118
2024-08-10,83,San Antonio,South,Drug,Dove,2176.66,298.58,7.29,7.29,False,0.0,8279.07,1478.44,0.2629,0.202,0.9497,22.9194
2024-08-10,83,San Antonio,South,Drug,Suave,1370.91,274.73,4.99,4.99,False,0.0,8279.07,1478.44,0.1656,0.1858,0.9148,14.9859
2024-08-10,83,San Antonio,South,Drug,Pantene,2651.52,377.76,7.99,7.0191,True,0.6076,8279.07,1478.44,0.3203,0.2555,0.881,30.0967
2024-08-10,83,San Antonio,South,Drug,Private Label,1201.15,391.96,3.49,3.0645,True,0.8129,8279.07,1478.44,0.1451,0.2651,0.8523,14.093
2024-08-10,83,Dallas,South,Food,Luminos,2136.08,374.79,6.49,5.6993,True,0.6768,14819.69,2654.3,0.1441,0.1412,0.6432,33.2102
2024-08-10,83,Dallas,South,Food,Dove,5751.91,945.47,7.29,6.0837,True,0.7522,14819.69,2654.3,0.3881,0.3562,0.9313,61.7622
2024-08-10,83,Dallas,South,Food,Suave,2390.07,478.97,4.99,4.99,False,0.0,14819.69,2654.3,0.1613,0.1805,0.8938,26.7405
2024-08-10,83,Dallas,South,Food,Pantene,2765.28,346.09,7.99,7.99,False,0.0,14819.69,2654.3,0.1866,0.1304,0.8905,31.0531
2024-08-10,83,Dallas,South,Food,Private Label,1776.35,508.98,3.49,3.49,False,0.0,14819.69,2654.3,0.1199,0.1918,0.8503,20.8909
2024-08-10,83,Dallas,South,Mass,Luminos,2133.73,328.77,6.49,6.49,False,0.0,18367.28,3182.08,0.1162,0.1033,0.6466,32.9992
2024-08-10,83,Dallas,South,Mass,Dove,5009.01,687.11,7.29,7.29,False,0.0,18367.28,3182.08,0.2727,0.2159,0.9438,53.0728
2024-08-10,83,Dallas,South,Mass,Suave,3132.05,627.66,4.99,4.99,False,0.0,18367.28,3182.08,0.1705,0.1972,0.9118,34.3502
2024-08-10,83,Dallas,South,Mass,Pantene,5655.33,840.21,7.99,6.7309,True,0.7879,18367.28,3182.08,0.3079,0.264,0.8954,63.1598
2024-08-10,83,Dallas,South,Mass,Private Label,2437.16,698.33,3.49,3.49,False,0.0,18367.28,3182.08,0.1327,0.2195,0.8608,28.3127
2024-08-10,83,Dallas,South,Drug,Luminos,913.28,140.72,6.49,6.49,False,0.0,8306.5,1461.3200000000002,0.1099,0.0963,0.5333,17.1251
